ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
v38fbcMVPK	Rhodococcus EQUI infection	Rhodococcus EQUI	DISEASE	C0010152	Rhodococcus equi	A species of RHODOCOCCUS found in soil, herbivore dung, and in the intestinal tract of cows, horses, sheep, and pigs. It causes bronchopneumonia in foals and can be responsible for infection in humans compromised by immunosuppressive drug therapy, lymphoma, or AIDS.	T007	Bacterium	Rhodococcus equi, Corynebacterium equi	1.0
v38fbcMVPK	Rhodococcus EQUI infection	infection	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	T047	Disease or Syndrome	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	1.0
N8ocJEXSEf	Rickettsialpox									
V7isD7j8f6	Rocky mountain spotted fever (Rmsf)	fever	DISEASE	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	T184	Sign or Symptom	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	1.0
aGrVnwj9yz	Roseola Infantum									
x3oPCTM3TG	Salmonella infection (salmonellosis)	infection	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	T047	Disease or Syndrome	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	1.0
x3oPCTM3TG	Salmonella infection (salmonellosis)	salmonellosis	DISEASE	C0036114	Salmonella food poisoning	Poisoning caused by ingestion of food harboring species of SALMONELLA. Conditions of raising, shipping, slaughtering, and marketing of domestic animals contribute to the spread of this bacterium in the food supply.	T047	Disease or Syndrome	Salmonella gastroenteritis, Salmonella enteritis, salmonella food poisoning, salmonella poisoning, Salmonella gastroenteritis (disorder), poisoning salmonella, Salmonella food poisoning, FOOD POISONING, SALMONELLA, salmonella poison, GASTROENTERITIS, SALMONELLA, NONTYPHOID, Food Poisoning, Salmonella, Poisoning, Salmonella Food, Salmonellosis, Salmonella Food Poisonings, Food Poisonings, Salmonella, salmonella enteritis, salmonellosis, salmonella gastroenteritis, Salmonella food poisoning (disorder), Salmonella Food Poisoning, Poisonings, Salmonella Food, Enteric paratyphosis	1.0
gZg649sxFS	Salmonella infection in emergency medicine	infection	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	T047	Disease or Syndrome	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	1.0
o7HZ46q6C4	Sarcosporidiosis									
mXivydMwTE	Scabies	Scabies	DISEASE	C0036262	Scabies <infestation>	A contagious cutaneous inflammation caused by the bite of the mite SARCOPTES SCABIEI. It is characterized by pruritic papular eruptions and burrows and affects primarily the axillae, elbows, wrists, and genitalia, although it can spread to cover the entire body.	T047	Disease or Syndrome	SCABIES, Infestation caused by Sarcoptes scabiei var hominis, scabies, Infestation by Sarcoptes scabiei var hominis, Sarcoptic itch, Scabies, Infestation caused by Sarcoptes scabiei var hominis (disorder), SARCOPTIC ITCH, Infestation by Sarcoptes scabiei	1.0
DqGdp8PTH4	Scarlet fever	Scarlet fever	DISEASE	C0036285	Scarlet Fever	Infection with group A streptococci that is characterized by tonsillitis and pharyngitis. An erythematous rash is commonly present.	T047	Disease or Syndrome	Scarlet fever (disorder), Fever, Scarlet, Scarlet fever, SCARLET FEVER, scarlatina, scarlet fever, Scarlet Fevers, Fevers, Scarlet, SCARLATINA, Scarlet Fever, Scarlatina	1.0
CD8aMobeZn	Schistosomiasis (Bilharzia)									
Usd4okQDDz	Septic arthritis	Septic arthritis	DISEASE	C0003869	Arthritis, Infectious	Arthritis caused by BACTERIA; RICKETTSIA; MYCOPLASMA; VIRUSES; FUNGI; or PARASITES.	T047	Disease or Syndrome	Infection-associated arthritis, Arthritis, Infectious, Pyoarthrosis, NOS, ARTHRITIS PYOGENIC, ARTHRITIS, PYOGENIC, Unspecified infective arthritis, site unspecified, ARTHRITIS, INFECTIOUS, PYARTHROSIS, Pyarthrosis, Pyogenic arthritis, infectious arthritis, ARTHRITIS SEPTIC, Infective arthritis, infective arthritis, INFECTIOUS ARTHRITIS, ARTHRITIS, PURULENT, Infective arthritis or polyarthritis NOS, Infectious Arthritis, SEPTIC ARTHRITIS, pyogenic arthritis, Infective Arthritis, arthritis infectious, Pyogenic arthritis, NOS, Pyoarthrosis, Infective arthritis (disorder), Septic Arthritis, Septic arthritis, Unspecified infective arthritis, Infectious arthritis, PYOGENIC ARTHRITIS, Infective arthritis, NOS, ARTHRITIS, SEPTIC	1.0
wkrQwexig6	Septic arthritis of native joints Empiric therapy	Septic arthritis	DISEASE	C0003869	Arthritis, Infectious	Arthritis caused by BACTERIA; RICKETTSIA; MYCOPLASMA; VIRUSES; FUNGI; or PARASITES.	T047	Disease or Syndrome	Infection-associated arthritis, Arthritis, Infectious, Pyoarthrosis, NOS, ARTHRITIS PYOGENIC, ARTHRITIS, PYOGENIC, Unspecified infective arthritis, site unspecified, ARTHRITIS, INFECTIOUS, PYARTHROSIS, Pyarthrosis, Pyogenic arthritis, infectious arthritis, ARTHRITIS SEPTIC, Infective arthritis, infective arthritis, INFECTIOUS ARTHRITIS, ARTHRITIS, PURULENT, Infective arthritis or polyarthritis NOS, Infectious Arthritis, SEPTIC ARTHRITIS, pyogenic arthritis, Infective Arthritis, arthritis infectious, Pyogenic arthritis, NOS, Pyoarthrosis, Infective arthritis (disorder), Septic Arthritis, Septic arthritis, Unspecified infective arthritis, Infectious arthritis, PYOGENIC ARTHRITIS, Infective arthritis, NOS, ARTHRITIS, SEPTIC	1.0
mudpqtZMEQ	Septic arthritis of native joints Organism-Specific therapy	Septic arthritis	DISEASE	C0003869	Arthritis, Infectious	Arthritis caused by BACTERIA; RICKETTSIA; MYCOPLASMA; VIRUSES; FUNGI; or PARASITES.	T047	Disease or Syndrome	Infection-associated arthritis, Arthritis, Infectious, Pyoarthrosis, NOS, ARTHRITIS PYOGENIC, ARTHRITIS, PYOGENIC, Unspecified infective arthritis, site unspecified, ARTHRITIS, INFECTIOUS, PYARTHROSIS, Pyarthrosis, Pyogenic arthritis, infectious arthritis, ARTHRITIS SEPTIC, Infective arthritis, infective arthritis, INFECTIOUS ARTHRITIS, ARTHRITIS, PURULENT, Infective arthritis or polyarthritis NOS, Infectious Arthritis, SEPTIC ARTHRITIS, pyogenic arthritis, Infective Arthritis, arthritis infectious, Pyogenic arthritis, NOS, Pyoarthrosis, Infective arthritis (disorder), Septic Arthritis, Septic arthritis, Unspecified infective arthritis, Infectious arthritis, PYOGENIC ARTHRITIS, Infective arthritis, NOS, ARTHRITIS, SEPTIC	1.0
4mgWZW6GRS	Septic arthritis of Prosthetic joints Empiric therapy	Septic arthritis	DISEASE	C0003869	Arthritis, Infectious	Arthritis caused by BACTERIA; RICKETTSIA; MYCOPLASMA; VIRUSES; FUNGI; or PARASITES.	T047	Disease or Syndrome	Infection-associated arthritis, Arthritis, Infectious, Pyoarthrosis, NOS, ARTHRITIS PYOGENIC, ARTHRITIS, PYOGENIC, Unspecified infective arthritis, site unspecified, ARTHRITIS, INFECTIOUS, PYARTHROSIS, Pyarthrosis, Pyogenic arthritis, infectious arthritis, ARTHRITIS SEPTIC, Infective arthritis, infective arthritis, INFECTIOUS ARTHRITIS, ARTHRITIS, PURULENT, Infective arthritis or polyarthritis NOS, Infectious Arthritis, SEPTIC ARTHRITIS, pyogenic arthritis, Infective Arthritis, arthritis infectious, Pyogenic arthritis, NOS, Pyoarthrosis, Infective arthritis (disorder), Septic Arthritis, Septic arthritis, Unspecified infective arthritis, Infectious arthritis, PYOGENIC ARTHRITIS, Infective arthritis, NOS, ARTHRITIS, SEPTIC	1.0
4mgWZW6GRS	Septic arthritis of Prosthetic joints Empiric therapy	Prosthetic joints	DISEASE	C0410808	Prosthetic joint infection		T047	Disease or Syndrome	infections joints prosthetic, infections joint prosthetic, Infected joint prosthesis, prosthetic joint infection, Infected arthroplasty, Prosthetic joint infection (disorder)	0.797
Xk9gnqEd5J	Septic arthritis of Prosthetic joints Organism-Specific therapy	Septic arthritis	DISEASE	C0003869	Arthritis, Infectious	Arthritis caused by BACTERIA; RICKETTSIA; MYCOPLASMA; VIRUSES; FUNGI; or PARASITES.	T047	Disease or Syndrome	Infection-associated arthritis, Arthritis, Infectious, Pyoarthrosis, NOS, ARTHRITIS PYOGENIC, ARTHRITIS, PYOGENIC, Unspecified infective arthritis, site unspecified, ARTHRITIS, INFECTIOUS, PYARTHROSIS, Pyarthrosis, Pyogenic arthritis, infectious arthritis, ARTHRITIS SEPTIC, Infective arthritis, infective arthritis, INFECTIOUS ARTHRITIS, ARTHRITIS, PURULENT, Infective arthritis or polyarthritis NOS, Infectious Arthritis, SEPTIC ARTHRITIS, pyogenic arthritis, Infective Arthritis, arthritis infectious, Pyogenic arthritis, NOS, Pyoarthrosis, Infective arthritis (disorder), Septic Arthritis, Septic arthritis, Unspecified infective arthritis, Infectious arthritis, PYOGENIC ARTHRITIS, Infective arthritis, NOS, ARTHRITIS, SEPTIC	1.0
Xk9gnqEd5J	Septic arthritis of Prosthetic joints Organism-Specific therapy	Prosthetic joints	DISEASE	C0410808	Prosthetic joint infection		T047	Disease or Syndrome	infections joints prosthetic, infections joint prosthetic, Infected joint prosthesis, prosthetic joint infection, Infected arthroplasty, Prosthetic joint infection (disorder)	0.797
KxWpoUTj9H	Serratia									
aVQF8JNpiG	Severe acute respiratory syndrome (Sars)	respiratory syndrome	DISEASE	C0035220	Respiratory Distress Syndrome, Newborn	A condition beginning in the first day of life that results from inadequate surfactant production, causing increased work of breathing and impaired gas exchange.	T047	Disease or Syndrome	RESPIRATORY DISTRESS SYNDROME NEWBORN, distress respiratory syndrome, Idiopathic respiratory distress syndrome, NOS, infant respiratory distress syndrome, Hyaline membrane disease, Pulmonary hypoperfusion syndrome of newborn, Infant ARDS, Neonatal Respiratory Distress Syndrome, Newborn Respiratory Distress Syndrome, Respiratory Distress Syndrome, Infant, Congenital alveolar dysplasia, distress respiratory syndromes, Respiratory distress syndrome in the newborn (disorder), newborn rds, Neonatal respiratory distress syndrome, RESPIRATORY DISTRESS SYNDROME, IDIOPATHIC, Respiratory distress syndrome of newborn, Cardiorespiratory distress syndrome of newborn, Wet lung disease of newborn, Respiratory distress syndrome in neonate, respiratory syndrome distress, Idiopathic respiratory distress syndrome of newborn, Respiratory distress syndrome in newborn, Infant acute respiratory distress syndrome, IRDS of newborn, SURFACTANT DEFICIENCY SYNDROME NEONATAL, Respiratory distress syndrome in the newborn, Idiopathic respiratory distress syndrome [IRDS or RDS] of newborn, RESPIRATORY DISTRESS SYNDROME, NEONATAL, Respiratory Distress Syndrome, Newborn, Idiopathic respiratory distress syndrome, Infant respiratory distress syndrome, Respiratory Distress Syndrome, DISTRESS RESPIRATORY SYNDROME NEWBORN, idiopathic respiratory distress of newborn, IRDS - Idiopathic respiratory distress syndrome, Infantile Respiratory Distress Syndrome, newborns rds, respiratory distress syndrome of newborn, RDS of newborn, SYNDROME RESPIRATORY DISTRESS NEWBORN, RDS, type I, RESPIRATORY DISTRESS SYNDROME, PERINATAL, respiratory distress syndrome, RESP DISTRESS SYNDROME NEONATAL	0.867
y5cwNHjdGg	Shigellosis	Shigellosis	DISEASE	C0013371	Shigella Infections	An intestinal disease cause by Shigella bacteria.	T047	Disease or Syndrome	Shigellosis (disorder), SHIGELLOSIS, Shigella Infections, Japanese dysentery, Infections, Shigella, shigella, Infection by Shigella, shigellas, Flexner's dysentery, Shigella Infection, Infection caused by Shigella, Infection, Shigella, Shigellosis, NOS, Dysenteries, Shigella, Shigella Dysenteries, Shigellosis, SHIGA-KRUSE DISEASE, Dysentery, Shigella, Shigella gastroenteritis, SHIGELLOSES, Shigellosis, unspecified, shigellosis, Shigella dysentery, shigella infection, Shigella Dysentery, shigella dysentery, Infection caused by Shigella (disorder)	1.0
gGUBBPVQBF	Skull base, Petrous apex, infection	infection	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	T047	Disease or Syndrome	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	1.0
mATVV5CpFs	Small Intestinal Diverticulosis	Diverticulosis	DISEASE	C1510475	Diverticulosis	A finding indicating the presence of multiple pouches, usually in the colonic or gastric wall.	T047	Disease or Syndrome	Diverticula of intestine, Diverticulosis, Diverticulosis of intestine, diverticulum intestinal, Diverticular Disorder, Multiple diverticula of intestine (finding), diverticulosis, DIVERTICULOSIS, intestinal diverticulum, ENTERIC DIVERTICULUM, Diverticula of intestine, NOS, Multiple diverticula of intestine	1.0
pZL5KoFjDT	Smallpox									
jz7TfpA7XN	Spinal Epidural Abscess									
DMqEAsmTMe	Spinal infections									
jPh5chMRMW	Spontaneous bacterial Peritonitis (Sbp)	bacterial Peritonitis	DISEASE	C0341503	Bacterial peritonitis	Peritonitis that is caused by a bacterial infection.	T047	Disease or Syndrome	Septic peritonitis, bacterial peritonitis, Bacterial Peritonitis, Bacterial peritonitis, Bacterial peritonitis (disorder)	1.0
BBPUUpCPrp	Sporotrichosis	Sporotrichosis	DISEASE	C0038034	Sporotrichosis	The commonest and least serious of the deep mycoses, characterized by nodular lesions of the cutaneous and subcutaneous tissues. It is caused by inhalation of contaminated dust or by infection of a wound with SPOROTHRIX.	T047	Disease or Syndrome	Sporotrichosis, Sporothrix Infections, Sporothrix Infection, Sporotrichoses, BEURMANN DISEASE, Infection by Sporothrix schenkii, Sporotrichosis (disorder), Infection, Sporothrix, SCHENCK DISEASE, schenck disease, SPOROTRICHOSIS, sporotrichosis	1.0
ZRKADJ2qtF	St. Louis encephalitis	St. Louis encephalitis	CHEMICAL	C0014060	Encephalitis, St. Louis	A viral encephalitis caused by the St. Louis encephalitis virus (ENCEPHALITIS VIRUS, ST. LOUIS), a FLAVIVIRUS. It is transmitted to humans and other vertebrates primarily by mosquitoes of the genus CULEX. The primary animal vectors are wild birds and the disorder is endemic to the midwestern and southeastern United States. Infections may be limited to an influenza-like illness or present as an ASEPTIC MENINGITIS or ENCEPHALITIS. Clinical manifestations of the encephalitic presentation may include SEIZURES, lethargy, MYOCLONUS, focal neurologic signs, COMA, and DEATH. (From Adams et al., Principles of Neurology, 6th ed, p750)	T047	Disease or Syndrome	Lethargic Encephalitis, Type C, St. Louis Viral Encephalitis, St. Louis viral disease, Neuroinvasive Saint Louis encephalitis virus infection, SLE - Saint Louis encephalitis, Type C lethargic encephalitis, Encephalitis, Viral, St. Louis, Encephalitis, St. Louis, st louis encephalitis, Saint Louis Encephalitis, Encephalitis, St-Louis, Neuroinvasive St. Louis encephalitis virus infection, St. Louis encephalitis virus neuroinvasive disease, saint louis encephalitis, St. Louis encephalitis (SLE), Saint Louis encephalitis virus infection (disorder), Neuroinvasive Saint Louis encephalitis virus infection (disorder), Type C Lethargic Encephalitis, Saint Louis encephalitis, Encephalitis, Saint Louis, St. Louis encephalitis virus infection, Saint Louis encephalitis virus infection, SLE, ENCEPHALITIS, SAINT LOUIS, ENCEPHALITIS C, St. Louis Encephalitis, St. Louis encephalitis, st. louis encephalitis	1.0
5oUjs9syW7	Staphylococcal infections	Staphylococcal infections	DISEASE	C0038160	Staphylococcal Infections	Infections with bacteria of the genus STAPHYLOCOCCUS.	T047	Disease or Syndrome	staphylococcosis, staph infection, Staphylococcal infectious disease (disorder), Staphylococcal infection, NOS, Staphylococcus infection, Staphylococcal infectious disease, NOS, STAPHYLOCOCCAL INFECTIONS, Staphylococcal infections, Staphylococcal diseases, staphylococcus infection, staphylococcal diseases, Infections, Staphylococcal, Staphylococcal infectious disease, Staphylococcal Infections, Staphylococcal infection, staphylococcal infection, Staph, Staphylococcosis, staphylococcal infections, Staphylococcal Infection, staphylococcus bacteria infection	1.0
QbwbpkVYtx	Staphylococcal Meningitis	Staphylococcal Meningitis	DISEASE	C0154640	Staphylococcal meningitis		T047	Disease or Syndrome	Staphylococcal meningitis (disorder), staphylococcal meningitis, Staphylococcal meningitis, meningitis staphylococcal	1.0
SDa9KY5zPj	Stenotrophomonas Maltophilia	Stenotrophomonas Maltophilia	DISEASE	C0318290	Stenotrophomonas maltophilia	A species of STENOTROPHOMONAS, formerly called Xanthomonas maltophilia, which reduces nitrate. It is a cause of hospital-acquired ocular and lung infections, especially in those patients with cystic fibrosis and those who are immunosuppressed.	T007	Bacterium	Stenotrophomonas africana (organism), Pseudomonas beteli, Xanthomonas maltiphilia, Stenotrophomonas africana, Pseudomonas betle, Stenotrophomonas maltophilia (organism), Xanthomonas maltophilia, pseudomonas maltophilia, stenotrophomonas maltophilia, Pseudomonas maltiphilia, Pseudomonas maltophilia, Stenotrophomonas maltophilia, xanthomonas maltophilia	1.0
bshsSK9i5S	Strongyloidiasis									
5XjKdVKDc3	Subdural Empyema	Empyema	DISEASE	C0014009	Empyema	Presence of pus in a hollow organ or body cavity.	T047	Disease or Syndrome	Empyema, NOS, Empyema (disorder), Empyema, EMPYEMA, empyema, Empyema (morphologic abnormality)	1.0
zJaXmiTcDh	Symptoms and management of Coronavirus disease 2019 (Covid-19) FAQ	Coronavirus disease 2019	DISEASE	C5203670	COVID19 (disease)	A viral disorder generally characterized by high FEVER; COUGH; DYSPNEA; CHILLS; PERSISTENT TREMOR; MUSCLE PAIN; HEADACHE; SORE THROAT; a new loss of taste and/or smell (see AGEUSIA and ANOSMIA) and other symptoms of a VIRAL PNEUMONIA. In severe cases, a myriad of coagulopathy associated symptoms often correlating with COVID-19 severity is seen (e.g., BLOOD COAGULATION; THROMBOSIS; ACUTE RESPIRATORY DISTRESS SYNDROME; SEIZURES; HEART ATTACK; STROKE; multiple CEREBRAL INFARCTIONS; KIDNEY FAILURE; catastrophic ANTIPHOSPHOLIPID ANTIBODY SYNDROME and/or DISSEMINATED INTRAVASCULAR COAGULATION). In younger patients, rare inflammatory syndromes are sometimes associated with COVID-19 (e.g., atypical KAWASAKI SYNDROME; TOXIC SHOCK SYNDROME; pediatric multisystem inflammatory disease; and CYTOKINE STORM SYNDROME). A coronavirus, SARS-CoV-2, in the genus BETACORONAVIRUS is the causative agent.	T047	Disease or Syndrome	2019 Novel Coronavirus Infection, SARS-CoV-2 Disease, Human Coronavirus 2019 Infection, SARS-CoV-2 Infection, Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder), Disease caused by SARS-CoV-2, 2019 nCoV Disease, 2019 Novel Coronavirus Disease, COVID-19 Virus Disease, Virus Disease, COVID-19, HCoV-19 Infection, 2019-nCoV Disease, COVID-19, 2019-nCoV Infections, Coronavirus Disease 2019, Coronavirus Disease-19, Severe Acute Respiratory Syndrome Coronavirus 2 Infection, SARS-CoV2 Disease, Infection, COVID-19 Virus, COVID 19, 2019-nCoV Diseases, SARS Coronavirus 2 Infection, COVID-19 Infection, Disease caused by 2019 novel coronavirus, SARS2 Infection, COVID-19 (Coronavirus Disease 2019), Infection, SARS-CoV-2, 2019 nCoV Infection, Disease caused by 2019-nCoV, SARS CoV 2 Infection, Disease, 2019-nCoV, COVID 19 Virus Disease, Disease 2019, Coronavirus, SARS-CoV-2 Infections, COVID-19 Virus Infection, COVID-19 Virus Infections, Coronavirus Disease 19, Disease, COVID-19 Virus, COVID 19 Virus Infection, Virus Infection, COVID-19, SARS-2 Infection, SARS-CoV2 Infection, Infection, 2019-nCoV, Disease caused by severe acute respiratory syndrome coronavirus 2, 2019-nCoV Infection, COVID-19 Virus Diseases, COVID19	1.0
vBJT8BCy9W	Syphilis									
8k8z9oWkse	Syphilis Organism-Specific therapy									
GxWuhrZyPZ	Tapeworm infestation									
QT2NrMKi5L	Tetanus	Tetanus	DISEASE	C0039614	Tetanus	A disease caused by tetanospasmin, a powerful protein toxin produced by CLOSTRIDIUM TETANI. Tetanus usually occurs after an acute injury, such as a puncture wound or laceration. Generalized tetanus, the most common form, is characterized by tetanic muscular contractions and hyperreflexia. Localized tetanus presents itself as a mild condition with manifestations restricted to muscles near the wound. It may progress to the generalized form.	T047	Disease or Syndrome	Infection due to Clostridium tetani, Infection caused by Clostridium tetani, Infections, Clostridium tetani, Infection, Clostridium tetani, Tetanus (disorder), Infection caused by Clostridium tetani (disorder), clostridial tetanus, TETANUS, tetanus, Clostridium tetani Infections, Clostridium tetani Infection, Tetanus	1.0
orvUWtTD4m	Thogotoviruses/Bourbon virus									
kNWrh6UDVy	Tick-Borne diseases									
cmTBiW9EzV	Tinea Barbae	Tinea Barbae	DISEASE	C2349994	Tinea barbae		T047	Disease or Syndrome	Folliculitis barbae, Sycosis vulgaris, Tinea Barbae, beard ringworm, Sycosis, mycotic, Mycotic sycosis, Tinea barbae (disorder), barber's itch, Barbers' itch, barber rash, barbers itch, Sycosis barbae, folliculitis barbae, Tinea sycosis, barber itch, barbers rash, Dermatophytosis of beard, sycosis barbae, Tinea barbae, Sycosis barbae, not parasitic, tinea barbae, sycosis vulgaris, Barbers' rash	1.0
nU2h6afgmH	Tinea Capitis	Tinea Capitis	DISEASE	C0040250	Tinea Capitis	Ringworm of the scalp and associated hair mainly caused by species of MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON, which may occasionally involve the eyebrows and eyelashes.	T047	Disease or Syndrome	Profunda Capitis, Trichophytia, Profunda, Tinea Capitis, Capitis, Trichophytia Profunda, Profundas, Tinea Capitis, tinea scalp, TINEA CAPITIS, Black dot ringworm, Trichophytia Profunda Barbae, Dermatophytosis of scalp, ringworms scalp, black dot ringworm, ringworm of the scalp, capitis tinea, Barbae, Trichophytia Profunda, scalp tinea, Trichophytia Profunda Capitis, Capitis Profundas, Tinea, Trichophytia Profunda Capitides, Profunda Barbae, Trichophytia, Tinea of scalp, Profunda Capitides, Trichophytia, ringworm scalp, Tinea Capitis Profundas, Tinea capitis, tinea capitis, ringworm of scalp, Ringworm of the scalp, Tinea capitis (disorder), Tinea Capitis Profunda, Capitides, Trichophytia Profunda, Capitis Profunda, Tinea, scalp ringworm	1.0
WoiDysJqYL	Tinea corporis	Tinea corporis	DISEASE	C0040252	Tinea corporis (disorder)		T047	Disease or Syndrome	Tinea circinatus, body ringworm, Tinea Corporis, Herpes circinatus, corporis tinea, Tinea corporis (disorder), tinea corporis, tinea body, body tinea, herpes circinatus, Body tinea, TINEA CIRCINATA, Tinea circinata, TINEA CORPORIS, Tinea corporis, of body ringworm	1.0
gAf2R9mEwf	Tinea Cruris	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	T047	Disease or Syndrome	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	1.0
n5VkxC42gH	Tinea Nigra	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	T047	Disease or Syndrome	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	1.0
mSHMhQ6g5P	Tinea Pedis	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	T047	Disease or Syndrome	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	1.0
