InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
4z2Qmd9Yfy	Cellulitis	Cellulitis	ENTITY	C0007642	Cellulitis	An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.	Cellulitis (disorder), CELLULITIS, Inflammation of subcutaneous tissue, Cellulitis (morphologic abnormality), cellulitis, Cellulitis, NOS, cellulitis nos, Subcutaneous tissue inflamed, Skin infection, Cellulitis, Cellulitis NOS	T047	Disease or Syndrome	1.0
4i8LF9iS3u	Streptococcal infection	Streptococcal infection	ENTITY	C0038395	Streptococcal Infections	Infections with bacteria of the genus STREPTOCOCCUS.	Streptococcal infection, Streptococcal infection, NOS, Infections, Streptococcal, Strep, Streptococcal infections, streptococcus infection, STREPTOCOCCAL INFECTIONS, streptococcal infection, Streptococcus infection, streptococcus bacteria infection, streptococcal infections, Streptococcal infectious disease, Streptococcosis, Streptococcal Infection, STREPTOCOCCAL INFECTION, Infection, Streptococcal, strep infection, Streptococcal infectious disease, NOS, Streptococcal Infections, Streptococcal infectious disease (disorder)	T047	Disease or Syndrome	1.0
ncsAmV7k6n	Tracheitis	Tracheitis	ENTITY	C0040584	Tracheitis	INFLAMMATION of the TRACHEA that is usually associated with RESPIRATORY TRACT INFECTIONS.	Tracheitis (disorder), Tracheitides, TRACHEITIS, Tracheitis, NOS, tracheitis, Tracheal Inflammation, Tracheitis, Inflamed trachea	T047	Disease or Syndrome	1.0
NebiadhFoc	Simian Immunodeficiency virus infection	Simian Immunodeficiency virus infection	ENTITY	C3687173	Simian immunodeficiency virus infection		Simian immunodeficiency virus infection (disorder)	T047	Disease or Syndrome	1.0
qXNPHcnn4S	Aleutian mink disease	Aleutian mink disease	ENTITY	C0002016	Aleutian Mink Disease	A slow progressive disease of mink caused by the ALEUTIAN MINK DISEASE VIRUS. It is characterized by poor reproduction, weight loss, autoimmunity, hypergammaglobulinemia, increased susceptibility to bacterial infections, and death from renal failure. The disease occurs in all color types, but mink which are homozygous recessive for the Aleutian gene for light coat color are particularly susceptible.	Aleutian Disease of Mink, Mink Disease, Aleutian, Disease, Aleutian Mink, Mink Aleutian disease, Aleutian mink disease, Aleutian disease (disorder), Aleutian disease	T047	Disease or Syndrome	1.0
4avRHukv5y	Bacterial Conjunctivitis	Bacterial Conjunctivitis	ENTITY	C0009768	Bacterial conjunctivitis	Purulent infections of the conjunctiva by several species of gram-negative, gram-positive, or acid-fast organisms. Some of the more commonly found genera causing conjunctival infections are Haemophilus, Streptococcus, Neisseria, and Chlamydia.	disease pink eye, Bacterial conjunctivitis (disorder), Conjunctivitis, Mucopurulent, Purulent Conjunctivitides, Conjunctivitis, Bacterial, diseases eye pink, Bacterial Conjunctivitis, Purulent Conjunctivitis, Mucopurulent Conjunctivitides, MUCOPURULENT CONJUNCTIVITIS, Purulent conjunctivitis (disorder), Conjunctivitides, Purulent, pink eye disease, Bacterial conjunctivitis, Conjunctivitides, Bacterial, Conjunctivitides, Mucopurulent, Purulent conjunctivitis, bacterial conjunctivitis, Mucopurulent conjunctivitis (disorder), Mucopurulent Conjunctivitis, purulent conjunctivitis, Bacterial Conjunctivitides, Conjunctivitis, Purulent, Mucopurulent conjunctivitis	T047	Disease or Syndrome	1.0
P5dssDXH64	Retropharyngeal Abscess	Retropharyngeal	ENTITY	C0521366	retropharyngeal		Retropharyngeal	T029	Body Location or Region	1.0
P5dssDXH64	Retropharyngeal Abscess	Abscess	ENTITY	C0000833	Abscess	Accumulation of purulent material in tissues, organs, or circumscribed spaces, usually associated with signs of infection.	abscess, Abscess (morphologic abnormality), Abscess NOS, ABSCESS, Abscess (disorder), Abscesses, Abscess morphology, abscesses, Abscess	T047	Disease or Syndrome	1.0
TxNRrvrjFk	Hemorrhagic fever with renal syndrome	Hemorrhagic fever	ENTITY	C0019104	Hemorrhagic Fevers, Viral	A group of viral diseases of diverse etiology but having many similar clinical characteristics; increased capillary permeability, leukopenia, and thrombocytopenia are common to all. Hemorrhagic fevers are characterized by sudden onset, fever, headache, generalized myalgia, backache, conjunctivitis, and severe prostration, followed by various hemorrhagic symptoms. Hemorrhagic fever with kidney involvement is HEMORRHAGIC FEVER WITH RENAL SYNDROME.	VHFs, hemorrhagic fever, viral hemorrhagic fever, Viral Hemorrhagic Fevers, Hemorrhagic Fever, haemorrhagic fever, Hemorrhagic fever, fever hemorrhagic, Hemorrhagic Fever, Viral, Viral hemorrhagic fever (disorder), VHF - Viral hemorrhagic fever, fever hemorrhagic viral, Fever, Viral Hemorrhagic, fevers haemorrhagic viral, Hemorrhagic Fevers, fevers hemorrhagic, Fevers, Viral Hemorrhagic, VHF - Viral haemorrhagic fever, Viral Hemorrhagic Fever, Viral hemorrhagic fever, viral hemorrhagic fevers, Viral haemorrhagic fever	T047	Disease or Syndrome	1.0
TxNRrvrjFk	Hemorrhagic fever with renal syndrome	renal syndrome	ENTITY	C2931491	Arena syndrome		Spastic paraplegia with iron deposits in basal ganglia	T047	Disease or Syndrome	0.827
8FMo7eoEuv	Parasitic infection	Parasitic infection	ENTITY	C0030499	Parasitic Diseases	Infections or infestations with PARASITES. They are often contracted through contact with an intermediate vector, but may occur as the result of direct exposure.	Parasitosis, NOS, Parasite Infection, parasitic infection, Infection, Parasitic, Parasite Infections, parasitosis, parasitic disease, Infections, Parasitic, Parasitic Infection, Parasitic disease NOS, PARASITIC DISEASES, infestation, parasitic diseases, Parasitosis, Infections, Parasite, Infection, Parasite, Parasitic Disease, Parasitic diseases, disease caused by a parasite, Parasitic Diseases, Disease, Parasitic, Diseases, Parasitic, Disease caused by parasite, NOS, Parasitic disease, NOS, Parasitic infectious disease, Disease caused by parasite (disorder), Disease caused by parasite, Parasitic Infections, Parasitic disease	T047	Disease or Syndrome	1.0
EqUXqXJnCX	Staphylococcus Aureus infection	Staphylococcus Aureus infection	ENTITY	C1318973	Staphylococcus aureus infection	An infectious process in which the bacteria Staphylococcus aureus is present.	Infection due to Staphylococcus aureus, Staphylococcus aureus infections, Staphylococcus aureus Infection, Staphylococcus aureus, staphylococcus aureus infection, Staphylococcus aureus NOS, Infection caused by Staphylococcus aureus (disorder), Infection caused by Staphylococcus aureus, Staphylococcus aureus Infections, Staphylococcus aureus infection	T047	Disease or Syndrome	1.0
6tcJKTRWKR	Pneumovirus infections	Pneumovirus infections	ENTITY	C0206615	Pneumovirus Infections	Infections with viruses of the genus PNEUMOVIRUS, family PARAMYXOVIRIDAE. This includes RESPIRATORY SYNCYTIAL VIRUS INFECTIONS, an important cause of respiratory disease in humans.	Pneumovirus Infection, Disease due to Pneumovirus, Infections, Pneumovirus, DISEASES DUE TO PNEUMOVIRUS, Disease due to Pneumovirus, NOS, Infection, Pneumovirus, Disease caused by Pneumovirus, Disease caused by Pneumovirus (disorder)	T047	Disease or Syndrome	1.0
6LdhDY8TAJ	Rubella encephalitis	Rubella encephalitis	ENTITY	C0238099	Rubella encephalitis	A rare chronic encephalitis developing up to several years after congenital rubella virus infection or rubella infection in childhood, characterized by slowly progressive, wide-spread neurological symptoms, like cognitive decline, cerebellar ataxia, spasticity, and seizures, amongst others. Progredient deterioration of the neurological disease eventually leads to the death of the patient.	Rubella encephalitis (disorder), ENCEPHALITIS, RUBELLA, Encephalitis due to rubella virus, Rubella panencephalitis, Rubella encephalitis	T047	Disease or Syndrome	1.0
qLMtcmiiSe	Toxoplasmosis	Toxoplasmosis	ENTITY	C0040558	Toxoplasmosis	The acquired form of infection by Toxoplasma gondii in animals and man.	Toxoplasmosis (disorder), Toxoplasma gondii Infection, Toxoplasmosis, toxoplasmoses, Infection by Toxoplasma gondii, Toxoplasmosis, unspecified, toxoplasmosis, TOXOPLASMOSIS, Infection, Toxoplasma gondii	T047	Disease or Syndrome	1.0
bigouV6c7a	Strongylida infectious disease	Strongylida infectious disease	ENTITY	C0162637	Strongylida Infections	Infections with nematodes of the order STRONGYLIDA.	Strongylida Infection, Infection, Strongylida, Infections, Strongylida	T047	Disease or Syndrome	0.845
s85Yfxzz54	Aspergillosis	Aspergillosis	ENTITY	C0004030	Aspergillosis	Infections with fungi of the genus ASPERGILLUS.	ASPERGILLOSIS, Infections, Aspergillus, Infection due to Aspergillus, Aspergillosis, aspergillose, Aspergillosis, NOS, Aspergilloses, aspergillosis, aspergilloses, aspergillus infection, Infection, Aspergillus, Aspergillus Infection, Aspergillus infections, Aspergillus Infections, aspergillus infections, Aspergillosis (disorder)	T047	Disease or Syndrome	1.0
wamwyLpVqR	Pericardial tuberculosis	Pericardial tuberculosis	ENTITY	C0031049	Pericarditis, Tuberculous	INFLAMMATION of the sac surrounding the heart (PERICARDIUM) due to MYCOBACTERIUM TUBERCULOSIS infection. Pericarditis can lead to swelling (PERICARDIAL EFFUSION), compression of the heart (CARDIAC TAMPONADE), and preventing normal beating of the heart.	Tuberculous Pericarditis, Tuberculous pericarditis, Tuberculosis of pericardium (disorder), Tuberculosis of pericardium, TUBERCULOUS PERICARDITIS, PERICARDITIS, TUBERCULOUS, Pericarditides, Tuberculous, tuberculous pericarditis, Tuberculous Pericarditides	T047	Disease or Syndrome	0.883
MiHqbCTBD8	Meningococcal Meningitis	Meningococcal Meningitis	ENTITY	C0025294	Meningococcal meningitis	A fulminant infection of the meninges and subarachnoid fluid by the bacterium NEISSERIA MENINGITIDIS, producing diffuse inflammation and peri-meningeal venous thromboses. Clinical manifestations include FEVER, nuchal rigidity, SEIZURES, severe HEADACHE, petechial rash, stupor, focal neurologic deficits, HYDROCEPHALUS, and COMA. The organism is usually transmitted via nasopharyngeal secretions and is a leading cause of meningitis in children and young adults. Organisms from Neisseria meningitidis serogroups A, B, C, Y, and W-135 have been reported to cause meningitis. (From Adams et al., Principles of Neurology, 6th ed, pp689-701; Curr Opin Pediatr 1998 Feb;10(1):13-8)	Meningococcal meningitis, epidemics meningitis, Meningitis, Meningococcal, meningitis meningococcal, MENINGITIS, MENINGOCOCCAL, Meningococcal Meningitis, MENINGITIS MENINGOCOCCAL, meningococcic meningitis, Epidemic meningitis, Meningococcal cerebrospinal fever, meningococcal meningitis, MENINGOCOCCAL MENINGITIS, Meningitis, Meningococcic, Meningococcal meningitis (disorder)	T047	Disease or Syndrome	1.0
9qMzBtUrBP	Tinea Favosa	Tinea Favosa	ENTITY	C0040254	Tinea Favosa	A disease of the scalp that may affect the glabrous skin and the nails and is recognized by the concave sulfur-yellow crusts that form around loose, wiry hairs. Atrophy ensues, leaving a smooth, glossy, thin, paper-white patch. This type of disease is rare in the United States and more frequently seen in the Middle East, Africa, Southeastern Europe, and other countries bordering the Mediterranean Sea. (Arnold, Odom, and James, Andrew's Diseases of the Skin, 8th ed, p319)	Tinea favosa, favus, Favus, tinea favosa, Favus NOS, Favus capitis, Tinea favosa (disorder)	T047	Disease or Syndrome	1.0
W4eWbSGy8o	Parasitic skin disorder	Parasitic skin disorder	ENTITY	C0037280	Skin Diseases, Parasitic	Skin diseases caused by ARTHROPODS; HELMINTHS; or other parasites.	skin infestation, skin parasite, parasitic skin diseases, parasitic skin infestation, infestations skin, parasites skin, Diseases, Parasitic Skin, Parasitic Skin Disease, parasitic dermatitis, Skin Diseases, Parasitic, Parasitic infection of skin, Parasitic Skin Diseases, skin parasites, parasitic skin disease, Disease, Parasitic Skin, parasitic diseases skin, parasitic skin disorder, Skin Disease, Parasitic, Parasitic infection of skin (disorder), parasite skin	T047	Disease or Syndrome	1.0
g6nQgeC5zC	Contagious Pleuropneumonia	Contagious	ENTITY	C0598197	contagion		contagion	T070	Natural Phenomenon or Process	0.859
g6nQgeC5zC	Contagious Pleuropneumonia	Pleuropneumonia	ENTITY	C0026934	Mycoplasma	A genus of gram-negative, mostly facultatively anaerobic bacteria in the family MYCOPLASMATACEAE. The cells are bounded by a PLASMA MEMBRANE and lack a true CELL WALL. Its organisms are pathogens found on the MUCOUS MEMBRANES of humans, ANIMALS, and BIRDS.	MYCOPLASMA, Asterococcus <mycoplasmas>, Genus Mycoplasma, Mycoplasma, NOS, mycoplasma, Eperythrozoon, Mycoplasma species, Mycoplasma, hemobartonella, Pleuropneumonia, Asteromyces <mycoplasmas>, mycoplasma organism, Borrelomyces, Bovimyces, Haemobartonella, Genus Mycoplasma (organism), HAEMOBARTONELLA, Haemobartonella, NOS, mycoplasma bacteria	T007	Bacterium	1.0
FdHY6sHtS8	Echovirus infectious disease	Echovirus infectious disease	ENTITY	C0013533	Echovirus Infections	Infectious disease processes, including meningitis, diarrhea, and respiratory disorders, caused by echoviruses.	Enterovirus echo infection, Echo virus infection, Echo Virus Infections, Echovirus infection, Echovirus Infection, Infection, Echo Virus, Echo Virus Infection, Echovirus Infections, Infection, Echovirus, Infections, Echo Virus, Echovirus disease, Infections, Echovirus, Echovirus disease (disorder)	T047	Disease or Syndrome	0.836
YkyABnEAhh	Burkholderia infectious disease	Burkholderia infectious disease	ENTITY	C0282677	Burkholderia Infections	Infections with bacteria of the genus BURKHOLDERIA.	Infection, Burkholderia, Infection caused by Burkholderia, Infection caused by Burkholderia (disorder), Burkholderia Infection, Infections, Burkholderia, Burkholderia infection	T047	Disease or Syndrome	0.846
u6HApmCDTZ	Trematode infections	Trematode infections	ENTITY	C0040820	Trematode Infections	Infections caused by infestation with worms of the class Trematoda.	Trematode infection, Trematode infestation, flukes infections, Distomiasis, Infection by Trematode, infection trematodes, distomiasis, Trematode infection (disorder), flukes infection, Fluke disease, Fluke infection, Trematodosis, Fluke disease NOS, fluke infection, Infection by Trematode, NOS, Distomatosis, Trematodiasis, Infections, Trematode, diseases flukes, Distomiasis NOS, Trematode infection, unspecified, Fluke disease, NOS, Trematode Infections, distomatosis, Infection, Trematode, Trematode Infection, Trematode infection, NOS, Disease due to Trematoda, DISEASES DUE TO TREMATODA	T047	Disease or Syndrome	1.0
Xbe5pueZC4	Infectious disorder of the nervous system	Infectious disorder	ENTITY	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
Xbe5pueZC4	Infectious disorder of the nervous system	nervous system	ENTITY	C0027763	Nervous system structure	The entire nerve apparatus, composed of a central part, the brain and spinal cord, and a peripheral part, the cranial and spinal nerves, autonomic ganglia, and plexuses. (Stedman, 26th ed)	neurologic systems, Structure of nervous system (body structure), nervous systems, Neurologic system, Systems, Nervous, Neurologic Organ System, Systema nervosum, Neurologic Body System, nervous system, Nervous system, NOS, Organ System, Neurologic, Nervous system, Nervous Systems, Nervous system structure, System, Nervous, Body System, Neurologic, Nervous System, Structure of nervous system, neurologic system	T022	Body System	1.0
Me2EEPyES2	Empyema	Empyema	ENTITY	C0014009	Empyema	Presence of pus in a hollow organ or body cavity.	Empyema, NOS, Empyema (disorder), Empyema, EMPYEMA, empyema, Empyema (morphologic abnormality)	T047	Disease or Syndrome	1.0
ghT6uxeWwx	Cryptosporidiosis	Cryptosporidiosis	ENTITY	C0010418	Cryptosporidiosis	Intestinal infection with organisms of the genus CRYPTOSPORIDIUM. It occurs in both animals and humans. Symptoms include severe DIARRHEA.	CRYPTOSPORIDIOSIS, Infection by Cryptosporidium, NOS, Cryptosporidioses, Cryptosporidium Infection, Cryptosporidium Infections, cryptosporidium infection, Cryptosporidiosis (disorder), Intestinal cryptosporidiosis, Crypto, cryptosporidiasis, Infection caused by Cryptosporidium (disorder), Cryptosporidiosis, Infection, Cryptosporidium, Cryptosporidium infection, Infection by Cryptosporidium, cryptosporidiosis, Cryptosporidiasis, Infection caused by Cryptosporidium	T047	Disease or Syndrome	1.0
WvvJvwF7pg	Intestinal Helminthiasis	Intestinal	ENTITY	C0021853	Intestines	The section of the alimentary canal from the STOMACH to the ANAL CANAL. It includes the LARGE INTESTINE and SMALL INTESTINE.	intestines, Intestinal tract, Intestine, intestinal, bowels, Intestino-, bowel, Bowel, intestinal tract, Intestinal, Gut, Intestinal structure (body structure), Intestinal (qualifier value), intestinal structure, Bowel, NOS, Intestinal tract, NOS, Intestines, NOS, intestine, Intestines, Intestinal structure	T023	Body Part, Organ, or Organ Component	1.0
WvvJvwF7pg	Intestinal Helminthiasis	Helminthiasis	ENTITY	C0018889	Helminthiasis	Infestation with parasitic worms of the helminth class.	Helminthiasis NOS, Helminth infection, Helminthiases, helminthic infections, helminth infections, worm infection, Worm infestation, helminth parasite infection, HELMINTHIC INFECTIONS: GENERAL TERMS, helminthic infection, WORM, Infection due to Class Cestoda and/or Class Trematoda and/or Phylum Nemata, helminthiases, Worms NOS, helminthiasis, Worm infection, Helminth infection, unspecified, Infection caused by Class Cestoda and/or Class Trematoda and/or Phylum Nemata (disorder), Helminthosis, worms infestation, Infection caused by Class Cestoda and/or Class Trematoda and/or Phylum Nemata, Worms, HELMINTHIASIS, Helminthiasis, Worms, NOS, worm infestation, HELMINTHIC INFECTIOUS DISEASES, helminth infection, HELMINTHIASES, Helminth infection, NOS	T047	Disease or Syndrome	1.0
smuabQ6J5i	Congenital Syphilis	Congenital Syphilis	ENTITY	C0039131	Syphilis, Congenital	Syphilis acquired in utero and manifested by any of several characteristic tooth (Hutchinson's teeth) or bone malformations and by active mucocutaneous syphilis at birth or shortly thereafter. Ocular and neurologic changes may also occur.	Congenital syphilis, NOS, syphilis congenital, Mother-to-child transmission of syphilis, MTCT of syphilis, congenital syphilis, Congenital Syphilis, Congenital syphilis, unspecified, Congenital syphilis, Congenital syphilis (disorder)	T047	Disease or Syndrome	1.0
rM3QCarAmx	Ostertagiasis	Ostertagiasis	ENTITY	C0029471	Ostertagiasis	A disease of herbivorous mammals, particularly cattle and sheep, caused by stomach worms of the genus OSTERTAGIA.	Ostertagiases	T047	Disease or Syndrome	1.0
VEXkJfSWUC	Ciliophora infectious disease	Ciliophora	ENTITY	C0085330	Ciliophora	A phylum of EUKARYOTES characterized by the presence of cilia at some time during the life cycle. It comprises three classes: KINETOFRAGMINOPHOREA; OLIGOHYMENOPHOREA; and POLYMENOPHOREA.	Ciliophoras, Phylum Ciliophora, Ciliophora, PHYLUM CILIOPHORA, Ciliata <ciliates>, Phylum Ciliophora (organism)	T204	Eukaryote	1.0
VEXkJfSWUC	Ciliophora infectious disease	infectious disease	ENTITY	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
8t4L5oSM4i	Acute disseminated Encephalomyelitis	Acute disseminated Encephalomyelitis	ENTITY	C0014059	Encephalomyelitis, Acute Disseminated	An acute or subacute inflammatory process of the CENTRAL NERVOUS SYSTEM characterized histologically by multiple foci of perivascular demyelination. Symptom onset usually occurs several days after an acute viral infection or immunization, but it may coincide with the onset of infection or rarely no antecedent event can be identified. Clinical manifestations include CONFUSION, somnolence, FEVER, nuchal rigidity, and involuntary movements. The illness may progress to COMA and eventually be fatal. (Adams et al., Principles of Neurology, 6th ed, p921)	ADEM, Acute Disseminated Encephalomyelitis, Disseminated Encephalomyelitis, Acute, Acute disseminated encephalitis, ENCEPHALOMYELITIS, DISSEMINATED, ACUTE, MYELINOCLASIS, PERIVASCULAR, ACUTE, Encephalomyelitis, Acute Disseminated, ADEM - Acute disseminated encephalomyelitis, Acute Disseminated Encephalomyelitides, Acute disseminated encephalomyelitis, Acute disseminated encephalomyelitis (disorder)	T047	Disease or Syndrome	1.0
fWPB6N26cf	Parasitic Ichthyosporea infectious disease	Parasitic Ichthyosporea infectious disease	ENTITY	C0030499	Parasitic Diseases	Infections or infestations with PARASITES. They are often contracted through contact with an intermediate vector, but may occur as the result of direct exposure.	Parasitosis, NOS, Parasite Infection, parasitic infection, Infection, Parasitic, Parasite Infections, parasitosis, parasitic disease, Infections, Parasitic, Parasitic Infection, Parasitic disease NOS, PARASITIC DISEASES, infestation, parasitic diseases, Parasitosis, Infections, Parasite, Infection, Parasite, Parasitic Disease, Parasitic diseases, disease caused by a parasite, Parasitic Diseases, Disease, Parasitic, Diseases, Parasitic, Disease caused by parasite, NOS, Parasitic disease, NOS, Parasitic infectious disease, Disease caused by parasite (disorder), Disease caused by parasite, Parasitic Infections, Parasitic disease	T047	Disease or Syndrome	0.731
GWgxDLfSDw	Cytomegalovirus Retinitis	Cytomegalovirus Retinitis	ENTITY	C0206178	Cytomegalovirus Retinitis	Infection of the retina by cytomegalovirus characterized by retinal necrosis, hemorrhage, vessel sheathing, and retinal edema. Cytomegalovirus retinitis is a major opportunistic infection in AIDS patients and can cause blindness.	Cytomegaloviral Retinitis, CMV - Cytomegalovirus retinitis, Retinitis, Cytomegalovirus, cmv retinitis, Cytomegaloviral retinitis, cytomegalovirus retinitis, Cytomegalovirus retinitis, retinitis cmv, Cytomegaloviral retinitis (disorder), CMV retinitis, Retinitis, Cytomegaloviral	T047	Disease or Syndrome	1.0
9hksdczZ5X	Pneumonia, aspiration	Pneumonia	ENTITY	C0032285	Pneumonia	Infection of the lung often accompanied by inflammation.	Lung inflamed, Pulmonitis, PNEUMONIA, Pneumonias, Pneumonia (disorder), Pneumonia, NOS, Pneumonia, pneum, pulmonary inflammation, pneumonia, unspecified pneumonia, inflammation lungs, lung inflammation, Pulmonary inflammation, Pneumonitis, NOS	T047	Disease or Syndrome	1.0
9hksdczZ5X	Pneumonia, aspiration	aspiration	ENTITY	C0349707	Aspiration-action	Procedure using suction, usually with a thin needle and syringe, to remove bodily fluid or tissue.	Aspiration - action, Aspiration, aspiration procedure, Aspiration procedure, Removal by suction, Aspiration - action (qualifier value), aspiration action, aspiration, Aspiration (procedure)	T061	Therapeutic or Preventive Procedure	1.0
JwNFTSf8Jx	Noma	Noma	ENTITY	C0028271	Noma	A severe gangrenous process occurring predominantly in debilitated and malnourished children, especially in underdeveloped countries. It typically begins as a small vesicle or ulcer on the gingiva that rapidly becomes necrotic and spreads to produce extensive destruction of the buccal and labial mucosa and tissues of the face, which may result in severe disfigurement and even death. Various bacteria have been implicated in the etiology. (Dorland, 27th ed)	NOMA, noma, Acute gangrenous stomatitis, Cancrum oris, Gangrenous stomatitis, Cancrum oris (disorder), Stomatitides, Gangrenous, Gangrenous Stomatitides, Gangrenous Stomatitis, Stomatitis, Gangrenous, cancrum oris, Nomas, gangrenous stomatitis, Noma, nomas, Cancrum Oris	T047	Disease or Syndrome	1.0
QsgTXhWLW6	Rhabdoviridae infectious disease	Rhabdoviridae	ENTITY	C0035414	Rhabdoviridae	A family of bullet-shaped viruses of the order MONONEGAVIRALES, infecting vertebrates, arthropods, protozoa, and plants. Genera include VESICULOVIRUS; LYSSAVIRUS; EPHEMEROVIRUS; NOVIRHABDOVIRUS; Cytorhabdovirus; and Nucleorhabdovirus.	rhabdoviridae, Rhabdovirus, bullet shaped virus group, Rhabdovirus group, Rhabdoviruses, Family Rhabdoviridae, Rhabdoviridae, Family Rhabdoviridae (organism), rhabdoviruses, RHABDOVIRUS GROUP, Rhabdovirus, NOS, rhabdovirus	T005	Virus	1.0
QsgTXhWLW6	Rhabdoviridae infectious disease	infectious disease	ENTITY	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
MeH5fn3Z2U	Pseudomonas infection	Pseudomonas infection	ENTITY	C0033817	Pseudomonas Infections	Infections with bacteria of the genus PSEUDOMONAS.	pseudomonas infection, Infection, Pseudomonas, Pseudomonas Infection, pseudomonas infections, Pseudomonas infection, Pseudomonas diseases, Infections, Pseudomonas, Bacterial infection caused by Pseudomonas (disorder), infection pseudomona, infection pseudomonas, Bacterial infection caused by Pseudomonas, Bacterial infection due to Pseudomonas, infections pseudomona, Pseudomonas Infections, Pseudomonas infections, infections pseudomonas	T047	Disease or Syndrome	1.0
nVPe4hktxL	Oesophagostomiasis	Oesophagostomiasis	ENTITY	C0028887	Oesophagostomiasis	Infection of the intestinal tract with worms of the genus OESOPHAGOSTOMUM. This condition occurs mainly in animals other than man.	Esophagostomiasis, Oesophagostomiases, Nodular worm disease, Oesophagostomosis, Infection by Oesophagostomum, Infection by Oesophagostomum (disorder), Esophagostomosis, Oesophagostomiasis	T047	Disease or Syndrome	1.0
nhobBPhwQG	Parasitic eyelid infestation	Parasitic eyelid infestation	ENTITY	C0155183	Parasitic eyelid infestation		Parasitic eyelid infestation (disorder), Parasitic infestation of eyelid	T047	Disease or Syndrome	1.0
NXnrpJcwAj	Acinetobacter infectious disease	Acinetobacter infectious disease	ENTITY	C0001139	Acinetobacter Infections	Infections with bacteria of the genus ACINETOBACTER.	Infection, Mimae, Mimae Infection, Acinetobacter infection, Infections, Mimae, Mimae Infections, Infection caused by Acinetobacter, Infections, Acinetobacter, Acinetobacter infections, Infection, Acinetobacter, acinetobacter infection, Infection caused by Acinetobacter (disorder), Acinetobacter Infection, acinetobacter infections	T047	Disease or Syndrome	0.817
