ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
pwsJttb7MK	Trench fever	Trench fever	ENTITY	C0040830	Trench Fever	An intermittent fever characterized by intervals of chills, fever, and splenomegaly each of which may last as long as 40 hours. It is caused by BARTONELLA QUINTANA and transmitted by the human louse.	T047	Disease or Syndrome	Wolhynian fever, Febris quintata, FEVER, QUINTAN, FEVER, FIVE-DAY, FEVER, SHIN BONE, Bartonellosis due to Bartonella quintana infection, Fever, Trench, Infection, Bartonella quintana, Fever due to Rochalimaea quintana, Bartonella quintana Infection, Trench fever (disorder), Bartonella quintana Infections, Fever due to Bartonella quintana, HIS-WERNER DISEASE, TRENCH FEVER, Five day fever, Trench fever, FEVER, VOLHYNIAN, FEVER, MEUSE, Quintan fever	1.0
7s6FGkqxhv	Treponematosis (Endemic Syphilis, yaws, and Pinta)	Treponematosis	ENTITY	C3825577	Treponematoses		T047	Disease or Syndrome		0.829
7s6FGkqxhv	Treponematosis (Endemic Syphilis, yaws, and Pinta)	Endemic Syphilis	ENTITY	C0004945	Bejel		T047	Disease or Syndrome	Bejels, nonvenereal endemic syphilis, BEJEL, Endemic syphilis, endemic syphilis, bejel, Bejel (disorder), Non-venereal syphilis, Bejel	1.0
7s6FGkqxhv	Treponematosis (Endemic Syphilis, yaws, and Pinta)	yaws	ENTITY	C0043388	Yaws	A systemic non-venereal infection of the tropics caused by TREPONEMA PALLIDUM subspecies pertenue.	T047	Disease or Syndrome	BOUBA, bouba, Yaws, NOS, Infection by Treponema pertenue, FRAMBESIA, Yaws (disorder), Frambesia Tropicas, yawing, Yaws, YAWS, Frambesia, frambesia, Pian, Buba, Framboesia, PARANGI, Frambesias, PIAN, yaws, yaw, Yaws, unspecified, pian, Frambesia Tropica, framboesia	1.0
7s6FGkqxhv	Treponematosis (Endemic Syphilis, yaws, and Pinta)	Pinta	ENTITY	C0031946	Pinta	An infectious disease of the skin caused by Treponema carateum that occurs only in the western hemisphere. Age of onset is between 10 and 20 years of age. This condition is characterized by marked changes in the skin color and is believed to be transmitted by direct person-to-person contact.	T047	Disease or Syndrome	Pinta (disorder), carate, pinta, Pinta, unspecified, Pinta, NOS, PINTA, CARATE, Carate, NOS, MAL DEL PINTO, Mal del pinto, azul, Infection by Treponema carateum, Azul, AZUL, Pinta, Carate	1.0
yzbxYTswGz	Trichinosis (Trichinellosis)	Trichinosis	ENTITY	C0040896	Trichinellosis	An infection with TRICHINELLA. It is caused by eating raw or undercooked meat that is infected with larvae of nematode worms TRICHINELLA genus. All members of the TRICHINELLA genus can infect human in addition to TRICHINELLA SPIRALIS, the traditional etiological agent. It is distributed throughout much of the world and is re-emerging in some parts as a public health hazard and a food safety problem.	T047	Disease or Syndrome	trichinosis, TRICHINELLIASIS, TRICHINOSIS, Trichinelliasis, Infection caused by larvae of Trichinella, Trichiniasis, trichiniasis, trichinelliasis, Trichinelliases, Trichinosis, Trichinelloses, TRICHINIASIS, Infection by larvae of Trichinella, Infection caused by larvae of Trichinella (disorder), Trichinellosis, trichinoses, Trichinella spiralis infection, Trichinoses, trichinellosis	1.0
yzbxYTswGz	Trichinosis (Trichinellosis)	Trichinellosis	ENTITY	C0040896	Trichinellosis	An infection with TRICHINELLA. It is caused by eating raw or undercooked meat that is infected with larvae of nematode worms TRICHINELLA genus. All members of the TRICHINELLA genus can infect human in addition to TRICHINELLA SPIRALIS, the traditional etiological agent. It is distributed throughout much of the world and is re-emerging in some parts as a public health hazard and a food safety problem.	T047	Disease or Syndrome	trichinosis, TRICHINELLIASIS, TRICHINOSIS, Trichinelliasis, Infection caused by larvae of Trichinella, Trichiniasis, trichiniasis, trichinelliasis, Trichinelliases, Trichinosis, Trichinelloses, TRICHINIASIS, Infection by larvae of Trichinella, Infection caused by larvae of Trichinella (disorder), Trichinellosis, trichinoses, Trichinella spiralis infection, Trichinoses, trichinellosis	1.0
gK2Dtugt3R	Trichomoniasis	Trichomoniasis	ENTITY	C0040921	Trichomonas Infections	Infections in birds and mammals produced by various species of Trichomonas.	T047	Disease or Syndrome	Trichomonosis, Trichomonas Infection, trichomonosis, Infections, Trichomonas, Infection by Trichomonas, Trichomoniases, Infection, Trichomonas, Disease due to Trichomonadidae, DISEASES DUE TO TRICHOMONADIDAE, Trichomonas infection, Trichomoniasis, unspecified, Disease caused by Trichomonadidae (disorder), Infection caused by Trichomonas, trichomoniasis, Infection by Trichomonas, NOS, Trich, Infection caused by Trichomonas (disorder), trichomonas, TRICHOMONAL INFECTION, Disease caused by Trichomonadidae, Trichomoniasis, trichomona, Trichomonas Infections, trichomonas infection, TRICHOMONIASIS	1.0
4CUaEv3n8R	Trichomycosis Axillaris	Trichomycosis Axillaris	ENTITY	C0040930	Trichomycosis axillaris		T047	Disease or Syndrome	Trichomycosis nodosa, Trichomycosis axillaris (disorder), Trichonocardiasis axillaris, Trichomycosis axillaris, Axillary trichomycosis due to Corynebacterium tenuis	1.0
VEcBTst2Wn	Trichomycosis Pubis	Trichomycosis	ENTITY	C0040930	Trichomycosis axillaris		T047	Disease or Syndrome	Trichomycosis nodosa, Trichomycosis axillaris (disorder), Trichonocardiasis axillaris, Trichomycosis axillaris, Axillary trichomycosis due to Corynebacterium tenuis	0.799
VEcBTst2Wn	Trichomycosis Pubis	Pubis	ENTITY	C0034014	Bone structure of pubis	A bone that forms the lower and anterior part of each side of the hip bone.	T023	Body Part, Organ, or Organ Component	Pubis, Bone tissue of pubis, Bones, Pubic, Pubic, Bone structure of pubis (body structure), Os pubis, Bone, Pubic, Pubis, NOS, pubic bone, Pubic Bones, Bone structure of pubis, pubic bones, Bone of pubis, pubis, Pubic Bone	1.0
YhsYAzWpfA	Trichosporon infections	Trichosporon infections	ENTITY	C0343939	Trichosporonosis	Fungal infections caused by TRICHOSPORON that may become systemic especially in an IMMUNOCOMPROMISED HOST. Clinical manifestations range from superficial cutaneous infections to systemic lesions in multiple organs.	T047	Disease or Syndrome	Trichosporon Infection, Trichosporonosis (disorder), Trichosporonosis, Infection, Trichosporon, Trichosporon Infections, Trichosporonoses	1.0
zfEHtHGMEg	Trigonitis	Trigonitis	ENTITY	C1261278	Trigonitis	Inflammation of the trigone of the urinary bladder.	T047	Disease or Syndrome	TRIGONITIS, Trigonitis (disorder), trigonitis, Trigonitis, Trigonitis, NOS	1.0
FmHEGWxQVX	Tropical Myeloneuropathies	Tropical Myeloneuropathies	ENTITY							
6sLaTzJ7U7	Tuberculosis (TB)	Tuberculosis	ENTITY	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	T047	Disease or Syndrome	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	1.0
6sLaTzJ7U7	Tuberculosis (TB)	TB	ENTITY	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	T047	Disease or Syndrome	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	1.0
CGiQvShnsV	Tuberculosis Organism-Specific therapy	Tuberculosis	ENTITY	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	T047	Disease or Syndrome	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	1.0
CGiQvShnsV	Tuberculosis Organism-Specific therapy	Organism-Specific therapy	ENTITY							
Pf8CHp88LL	Tuberculous Meningitis	Tuberculous Meningitis	ENTITY	C0041318	Tuberculosis, Meningeal	A form of bacterial meningitis caused by MYCOBACTERIUM TUBERCULOSIS or rarely MYCOBACTERIUM BOVIS. The organism seeds the meninges and forms microtuberculomas which subsequently rupture. The clinical course tends to be subacute, with progressions occurring over a period of several days or longer. Headache and meningeal irritation may be followed by SEIZURES, cranial neuropathies, focal neurologic deficits, somnolence, and eventually COMA. The illness may occur in immunocompetent individuals or as an OPPORTUNISTIC INFECTION in the ACQUIRED IMMUNODEFICIENCY SYNDROME and other immunodeficiency syndromes. (From Adams et al., Principles of Neurology, 6th ed, pp717-9)	T047	Disease or Syndrome	tuberculosis meningitis, tuberculous meningitis, TBM, Tuberculous Meningitides, Meningitis, Tubercular, Tubercular Meningitides, meningitis tb, Tuberculosis Meningitis, Meningitides, Tubercular, TBM - Tuberculous meningitis, Tubercular meningitis, Tuberculosis Meningitides, meningeal tuberculosis, Meningitis, Tuberculous, Meninges--Tuberculosis, Meningeal Tuberculosis, Tuberculosis, Meningeal, Tuberculosis of meninges (disorder), Meningeal Tuberculoses, Tubercular Meningitis, MENINGITIS, TUBERCULOUS, tuberculosis meninges, Meningitides, Tuberculosis, tb meningitis, Meningitides, Tuberculous, TB Meningitides, Tuberculosis of meninges, meningitis tuberculosis, Tuberculoses, Meningeal, meningitis tuberculous, TB Meningitis, Meningitis, Tuberculosis, Tuberculous meningitis, unspecified, tuberculosis meningeal, TB - Tuberculous meningitis, Tuberculous Meningitis, TUBERCULOUS MENINGITIS, Tuberculous meningitis	1.0
TrBHomfSnV	Tularemia	Tularemia	ENTITY	C0041351	Tularemia	A plague-like disease of rodents, transmissible to man. It is caused by FRANCISELLA TULARENSIS and is characterized by fever, chills, headache, backache, and weakness.	T047	Disease or Syndrome	Francis' disease, Infection, Francisella tularensis, Infection by Francisella tularensis, OHARA DISEASE, Tularaemia, NOS, Deerfly fever, FRANCIS DISEASE, Rabbit fever, rabbit fever, Francisella tularensis Infections, Tularemia, O'Hara's disease, deerfly fever, Yatobyo, fever rabbits, Deer fly fever, tularaemia, Ohara's disease, Unspecified tularemia, tularemia, FEVER, RABBIT, TULAREMIA, tularemias, Francisella tularensis Infection, fever rabbit, Pahvant Valley plague, Pahvant Valley fever, Tularaemia, FEVER, DEER FLY, Tularemias, Tularemia, NOS, Tularemia (disorder)	1.0
wkaByKkv9k	Tungiasis	Tungiasis	ENTITY	C0277356	Tunga penetrans infestation	An infestation with the flea TUNGA PENETRANS causing inflammation, pruritus, and pain, in both humans and other mammals. There is a high incidence of secondary infections such as BACTEREMIA and TETANUS.	T047	Disease or Syndrome	Tunga penetrans infestation (disorder), Tungiasis, tungiasis, Jiggers infestation, jiggers, Chigoe disease, Tunga penetrans infestation, Sarcopsyllosis, Infestation by Tunga penetrans, Niguiasis, Jigger disease, Tunga penetrans infection, Infestation by chigoe, Sand flea infestation, Infestation by sand flea, Chigoe infestation, Tungiasis (sandflea) infestation	1.0
gLFwR7kg8N	Typhoid fever	Typhoid fever	ENTITY	C0041466	Typhoid Fever	An acute systemic febrile infection caused by SALMONELLA TYPHI, a serotype of SALMONELLA ENTERICA.	T047	Disease or Syndrome	Typhoid Fevers, Typhoid fever, Typhoidal salmonellosis, Typhoid Fever, Infection by Salmonella typhi, Fevers, Typhoid, Typhus, Abdominal, Enteric Fevers, Salmonella typhi Infections, Typhoid infection, TYPHUS ABDOMINALIS, Typhoid fever (disorder), Fever, Typhoid, Typhoids, Infections, Salmonella typhi, Abdominal Typhus, enteric fever, typhoid fever, Infection, Salmonella typhi, FEVER, ENTERIC, typhoid, Enteric Fever, Salmonella typhi Infection, Fevers, Enteric, Infection by Salmonella Typhi, Typhoid infection any site, Fever, Enteric, TYPHOID FEVER, Typhoid any site, Typhoid, Typhoid fever any site	1.0
GVNJG3TBFE	Typhus									
d3aMvZ9HXN	Upper respiratory tract infection	Upper respiratory tract infection	ENTITY	C0041912	Upper Respiratory Infections	An infectious process affecting the upper respiratory tract (nose, paranasal sinuses, pharynx, larynx, or trachea). Symptoms include congestion, sneezing, coughing, fever, and sore throat.	T047	Disease or Syndrome	Upper respiratory tract infectious disease, Upper respiratory tract infections, Infections, Upper Respiratory Tract, upper respiratory infections, Upper Respiratory Infections, Upper Respiratory Tract Infections, upper respiratory infection, U.R.I., URTI - Infection of the upper respiratory tract, Upper Respiratory Tract Inflammation, URI - Upper respiratory infection, Upper respiratory infection, Upper respiratory tract infection, Infections, Upper Respiratory, Upper Respiratory Tract Infection, uri, Upper respiratory infection (disorder), UPPER RESP TRACT INFECTION, URI, upper respiratory tract infection (URTI), upper respiratory infection (URI), Respiratory Infection, Upper, Upper respiratory infection, NOS, UPPER RESPIRATORY INFECTION, INFECTION UPPER RESPIRATORY	1.0
85ZAhU8dgt	Ureaplasma infection	Ureaplasma infection	ENTITY	C0085395	Ureaplasma Infections	Infections with bacteria of the genus UREAPLASMA.	T047	Disease or Syndrome	Infections, Ureaplasma, Infection, Ureaplasma, ureaplasma infections, Ureaplasma Infection, ureaplasma infection	1.0
ZAgPZfnMUM	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	Urinary tract infection	ENTITY	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
ZAgPZfnMUM	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	Cystitis	ENTITY	C0010692	Cystitis	Inflammation of the URINARY BLADDER, either from bacterial or non-bacterial causes. Cystitis is usually associated with painful urination (dysuria), increased frequency, urgency, and suprapubic pain.	T047	Disease or Syndrome	Cystitides, inflammation of bladder, CYSTITIS (NOS), bladder inflammation, CYSTALGIA, CYSTITIS, Urinary bladder inflammation, Cystitis, NOS, Cystitis (disorder), Cystitis, unspecified, Urinary bladder inflamed, cystitis, Urocystitis, Cystitis of the urinary bladder, Inflammation of urinary bladder, Bladder infection, Cystitis	1.0
ZAgPZfnMUM	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	bladder infection	ENTITY	C0010692	Cystitis	Inflammation of the URINARY BLADDER, either from bacterial or non-bacterial causes. Cystitis is usually associated with painful urination (dysuria), increased frequency, urgency, and suprapubic pain.	T047	Disease or Syndrome	Cystitides, inflammation of bladder, CYSTITIS (NOS), bladder inflammation, CYSTALGIA, CYSTITIS, Urinary bladder inflammation, Cystitis, NOS, Cystitis (disorder), Cystitis, unspecified, Urinary bladder inflamed, cystitis, Urocystitis, Cystitis of the urinary bladder, Inflammation of urinary bladder, Bladder infection, Cystitis	1.0
ZAgPZfnMUM	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	females	ENTITY	C0086287	Females	An individual who reports belonging to the cultural gender role distinction of female.	T032	Organism Attribute	Female structure, FEMALE SEX, Female, females, Female, NOS, Female individual, NOS, Female Gender, Female structure (body structure), Female (finding), Female Gender, Self Report, Sex Female, Female Gender, Self Reported, Female gender, FEMALE, Female individual, female sex, female, Females	1.0
5ms9sEgfd7	Urinary tract infection (Uti) in males	Urinary tract infection	ENTITY	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
5ms9sEgfd7	Urinary tract infection (Uti) in males	males	ENTITY	C0086582	Males	A person who belongs to the sex that normally produces sperm. The term is used to indicate biological sex distinctions, cultural gender role distinctions, or both.	T032	Organism Attribute	Male individual, Male structure, Male, Sex Male, Male structure (body structure), Human Males, MAN, human male, MALE SEX, Male, NOS, male, Human, Male, Male individual, NOS, males, Males, sex male, Male (finding), male gender, M, MALE, man	1.0
TjSnQ3s65a	Urinary tract infection Organism-Specific therapy	Urinary tract infection	ENTITY	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
TjSnQ3s65a	Urinary tract infection Organism-Specific therapy	Organism-Specific therapy	ENTITY							
pc9yzpDrjE	Urinary tract infections (Uti) in diabetes Mellitus	Urinary tract infections	ENTITY	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
pc9yzpDrjE	Urinary tract infections (Uti) in diabetes Mellitus	diabetes Mellitus	ENTITY	C0011849	Diabetes Mellitus	A heterogeneous group of disorders characterized by HYPERGLYCEMIA and GLUCOSE INTOLERANCE.	T047	Disease or Syndrome	Diabetes mellitus (disorder), diabete mellitus, Diabetes NOS, diabetes mellitus, dm, diabetes, diabetes (DM), Diabetes mellitus (DM), Diabetes, DM, DIABETES MELLITUS, Diabetes mellitus, NOS, Diabetes mellitus, Diabetes Mellitus, DM - Diabetes mellitus, diabetes mellitus (DM), Diabetes mellitus NOS, disorder diabetes mellitus	1.0
ffDrKhU5aT	Urinary tract infections in pregnancy	Urinary tract infections	ENTITY	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
ffDrKhU5aT	Urinary tract infections in pregnancy	pregnancy	ENTITY	C0032961	Pregnancy	The status during which female mammals carry their developing young (EMBRYOS or FETUSES) in utero before birth, beginning from FERTILIZATION to BIRTH.	T040	Organism Function	PREGNANCY, Pregnancy, function (observable entity), pregnancy, Pregnancy, Gestation, female pregnancy, Pregnancies, pregnancies, Pregnancy, NOS, Pregnancy, function, mammalian gestation, gestation, Gestation, NOS	1.0
hPAgXM8FTm	Urinary tract infections in spinal cord injury	Urinary tract infections	ENTITY	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
hPAgXM8FTm	Urinary tract infections in spinal cord injury	spinal cord injury	ENTITY	C0037929	Spinal Cord Injuries	Penetrating and non-penetrating injuries to the spinal cord resulting from traumatic external forces (e.g., WOUNDS, GUNSHOT; WHIPLASH INJURIES; etc.).	T037	Injury or Poisoning	Spinal cord injury, Spinal Cord Injuries, spinal cord injury, Cord Injury, Spinal, Spinal Cord Trauma, Injuries, Spinal Cord, Spinal Cord Injury, Spinal cord injury, NOS, Cord Injuries, Spinal, Trauma, Spinal Cord, Traumas, Spinal Cord, Traumatic Myelopathy, Spinal cord syndrome, Spinal Cord Traumas, SPINAL CORD INJURY, Injury, Spinal Cord, SCI - Spinal cord injury, Cord Traumas, Spinal, spinal cord injuries, Myelopathies, Traumatic, Cord Trauma, Spinal, Traumatic Myelopathies, Injury-spinal cord, Spinal cord injury (disorder), spinal cord trauma, Myelopathy, Traumatic	1.0
UQtyNGhjaP	Vaccinations/Immunizations during pregnancy	Vaccinations/Immunizations	ENTITY							
UQtyNGhjaP	Vaccinations/Immunizations during pregnancy	pregnancy	ENTITY	C0032961	Pregnancy	The status during which female mammals carry their developing young (EMBRYOS or FETUSES) in utero before birth, beginning from FERTILIZATION to BIRTH.	T040	Organism Function	PREGNANCY, Pregnancy, function (observable entity), pregnancy, Pregnancy, Gestation, female pregnancy, Pregnancies, pregnancies, Pregnancy, NOS, Pregnancy, function, mammalian gestation, gestation, Gestation, NOS	1.0
v4JhtFgdco	Vaccinia	Vaccinia	ENTITY	C0042214	Vaccinia	The cutaneous and occasional systemic reactions associated with vaccination using smallpox (variola) vaccine.	T047	Disease or Syndrome	Vaccinia, NOS, vaccinia, VACCINIA, Vaccinia, Vaccinia (disorder), Vaccinias	1.0
SPLTsjqxnK	Variant Creutzfeldt-Jakob disease and bovine Spongiform Encephalopathy	Variant	ENTITY	C0205419	Variant	An alteration or difference from a norm or standard.	T080	Qualitative Concept	Variant, Variation, variations, Variant (qualifier value), Deviation, variants, variant, variation	1.0
SPLTsjqxnK	Variant Creutzfeldt-Jakob disease and bovine Spongiform Encephalopathy	Creutzfeldt-Jakob disease	ENTITY	C0022336	Creutzfeldt-Jakob disease	A rare transmissible encephalopathy most prevalent between the ages of 50 and 70 years. Affected individuals may present with sleep disturbances, personality changes, ATAXIA; APHASIA, visual loss, weakness, muscle atrophy, MYOCLONUS, progressive dementia, and death within one year of disease onset. A familial form exhibiting autosomal dominant inheritance and a new variant CJD (potentially associated with ENCEPHALOPATHY, BOVINE SPONGIFORM) have been described. Pathological features include prominent cerebellar and cerebral cortical spongiform degeneration and the presence of PRIONS. (From N Engl J Med, 1998 Dec 31;339(27))	T047	Disease or Syndrome	Transmissible virus dementia, Jakob-Creutzfeldt Disease, Creutzfeldt-Jakob pseudosclerosis, creutzfeldt-jakob syndrome, Subacute Spongiform Encephalopathies, CJD - Creutzfeldt-Jakob disease, creutzfeldt jakob syndrome, SPONGIFORM ENCEPHALOPATHY SUBACUTE, Disease, Creutzfeldt-Jakob, Jakob-Creutzfeldt disease (disorder), Spongiform Encephalopathy, Subacute, CREUTZFELDT-JAKOB DISEASE, Creutzfeldt Jakob Disease, Creutzfeldt-Jakob Syndrome, JAKOB-CREUTZFELDT DISEASE, Creutzfeldt-Jakob Disease, jakob-creutzfeldt syndrome, Creutzfeldt Jakob Syndrome, Encephalopathies, Subacute Spongiform, Subacute spongiform encephalopathy, JCD - Jakob-Creutzfeldt disease, Syndrome, Jakob-Creutzfeldt, Creutzfeldt-Jacob Disease, Creutzfeldt-Jakob's disease, CJD (Creutzfeldt Jakob Disease), Jakob-Creutzfeldt disease, creutzfeldt jakob disease, Subacute Spongiform Encephalopathy, creutzfeldt-jakob disease, Encephalopathy, Subacute Spongiform, Jacob Disease, Creutzfeldt, Disease, Jakob-Creutzfeldt, jakob-creutzfeldt disease, Jakob-Creutzfeldt disease, unspecified, Creutzfeldt Jacob Disease, Syndrome, Creutzfeldt-Jakob, Spongiform Encephalopathies, Subacute, CJD, cjd, Jakob Creutzfeldt Syndrome, Jakob-Creutzfeldt Syndrome, Disease, Creutzfeldt Jacob, CJD (Creutzfeldt-Jakob Disease), Jakob Creutzfeldt Disease, CJD (Creutzfeldt Jakob disease), Creutzfeldt Jakob disease, Creutzfeldt-Jakob disease	1.0
SPLTsjqxnK	Variant Creutzfeldt-Jakob disease and bovine Spongiform Encephalopathy	bovine Spongiform Encephalopathy	ENTITY	C0085209	Encephalopathy, Bovine Spongiform	A transmissible spongiform encephalopathy of cattle associated with abnormal prion proteins in the brain. Affected animals develop excitability and salivation followed by ATAXIA. This disorder has been associated with consumption of SCRAPIE infected ruminant derived protein. This condition may be transmitted to humans, where it is referred to as variant or new variant CREUTZFELDT-JAKOB SYNDROME. (Vet Rec 1998 Jul 25;143(41):101-5)	T047	Disease or Syndrome	bovine spongiform encephalitis, Bovine spongiform encephalopathy (disorder), bse, Encephalitis, Bovine Spongiform, BSEs (Bovine Spongiform Encephalopathy), Encephalopathy, Bovine Spongiform, mad cow disease, BSE (Bovine Spongiform Encephalopathy), Bovine spongiform encephalopathy, Mad Cow Disease, Bovine Spongiform Encephalitis, Bovine Spongiform Encephalopathy, Spongiform Encephalopathy, Bovine, BSE, bovine spongiform encephalopathy (BSE), Mad cow disease, bovine spongiform encephalopathy, Mad Cow Diseases	1.0
