InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score	Document
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	health promotion	ENTITY	C0018738	Health Promotion	Encouraging consumer behaviors most likely to optimize health potentials (physical and psychosocial) through health information, preventive programs, and access to medical care.	T058	Health Care Activity	Health promotion, promotion of health, health promotions, Health stimulation/nurturance treatments and procedures, Health Promotion, Health Promotions, Health promotion (regime/therapy), Promotions, Health, Promotion of Health, health promotion, Promotion, Health	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	Plant-Forward diets	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	greenhouse	ENTITY	C4505224	Greenhouse Gases	Gaseous elements, chemicals that are in the atmosphere that may contribute to GREENHOUSE EFFECT.	T197	Inorganic Chemical	Greenhouse Gas, Gas, Greenhouse	0.91	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	gas	ENTITY	C0017110	Gases	The vapor state of matter; nonelastic fluids in which the molecules are in free movement and their mean positions far apart. Gases tend to expand indefinitely, to diffuse and mix readily with other gases, to have definite relations of volume, temperature, and pressure, and to condense or liquefy at low temperatures or under sufficient pressure. (Grant & Hackh's Chemical Dictionary, 5th ed)	T104	Chemical Viewed Structurally	Gas, NOS, Gaseous substance, Gas, Gases, gas, gases, Gas (state of matter), Gaseous substance (substance)	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	emissions	ENTITY	C0233929	Emission - Male genitalia finding	A discharge of fluid from a living body	T031	Body Substance	emission, emissions, Emission (finding), Emission, NOS, Emission	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	reduce	ENTITY	C0392756	Reduced	Made less in size or amount or degree.	T033	Finding	Reduced, reduced, Reduction, Decreased, Decrease, Reduced (qualifier value), reducing	0.824	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	lifetime risk	ENTITY	C1517878	Lifetime Risk	An estimate of cumulative risk calculated over a lifetime.	T081	Quantitative Concept		1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	chronic diseases	ENTITY	C0008679	Chronic disease	Diseases which have one or more of the following characteristics: they are permanent, leave residual disability, are caused by nonreversible pathological alteration, require special training of the patient for rehabilitation, or may be expected to require a long period of supervision, observation, or care (Dictionary of Health Services Management, 2d ed). For epidemiological studies chronic disease often includes HEART DISEASES; STROKE; CANCER; and diabetes (DIABETES MELLITUS, TYPE 2).	T047	Disease or Syndrome	chronic disorder, chronic disorders, Disease, Chronic, Chronic Illnesses, chronic diseases, Chronic disease, Chronic disease, NOS, Chronic Illness, chronic illness, Illness, Chronic, chronic disease, chronic illnesses, chronic disease/disorder, Chronic Diseases, Chronic diseases, Chronic Disease, Chronic disease (disorder)	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	vegetarian	ENTITY	C0042441	Vegetarian (finding	A person who eats no meat; some may eat fish, eggs, or dairy products.	T098	Population Group	Vegetarian (finding), vegetarians, Vegetarian, vegetarian, Vegetarians	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	diets	ENTITY	C0012155	Diet	Regular course of eating and drinking adopted by a person or animal.	T168	Food	Diet, Diets, Diet, NOS, regular diet?, diets, Dietary, Dietary finding (finding), DIETS, diet, Dietary finding	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
