InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
Rh6DG8wZFg	Laboratory assays for diagnosis and monitoring of HIV infection	HIV	ORGANISM	C0019682	HIV	Human immunodeficiency virus. A non-taxonomic and historical term referring to any of two species, specifically HIV-1 and/or HIV-2. Prior to 1986, this was called human T-lymphotropic virus type III/lymphadenopathy-associated virus (HTLV-III/LAV). From 1986-1990, it was an official species called HIV. Since 1991, HIV was no longer considered an official species name; the two species were designated HIV-1 and HIV-2.	Immunodeficiency Viruses, Human, HTLV III, HTLV-III, Human immunodeficiency virus, LAV-HTLV-III, LAV, Lymphadenopathy Associated Virus, Viruses, AIDS, Lymphadenopathy-Associated Virus, Virus-HIV, Lymphadenopathy-Associated Viruses, Viruses, Human Immunodeficiency, Virus, Lymphadenopathy-Associated, AIDS Viruses, AIDS Virus, Immunodeficiency Virus, Human, Virus, AIDS, Human T Cell Lymphotropic Virus Type III, Human immunodeficiency virus, NOS, human immunodeficiency virus (HIV), Human T-Lymphotropic Virus Type III, HIV - Human immunodeficiency virus, Human Immunodeficiency Viruses, Human T-Cell Lymphotropic Virus Type III, human immunodeficiency virus, Human T-Cell Leukemia Virus Type III, lymphadenopathy associated virus, Acquired Immunodeficiency Syndrome Virus, htlv-iii, Viruses, Lymphadenopathy-Associated, Acquired Immune Deficiency Syndrome Virus, Virus, Human Immunodeficiency, Human Immunodeficiency Virus, Human T Lymphotropic Virus Type III, Human immunodeficiency virus (organism), AIDS virus, Human T Cell Leukemia Virus Type III, Human immunodeficiency virus (HIV), HIV, htlv iii	T005	Virus	1.0
h5YbYfmAfg	Listeria Monocytogenes infection (Listeriosis)	Monocytogenes	CELL	C0023861	Listeria monocytogenes	A species of gram-positive, rod-shaped bacteria widely distributed in nature. It has been isolated from sewage, soil, silage, and from feces of healthy animals and man. Infection with this bacterium leads to encephalitis, meningitis, endocarditis, and abortion.	listeria monocytogene, Corynebacterium parvulum, listeria monocytogenes, Listeria monocytogenes, monocytogenes listeria, Bacterium monocytogenes hominis, LISTERIA MONOCYTOGENES, Listerella hepatolytica, Corynebacterium infantisepticum, Listeria monocytogenes (organism), Erysipelothrix monocytogenes, Bacterium monocytogenes	T007	Bacterium	0.843
55MXRwQW2Z	Loiasis (African eye worm)	eye	ORGAN	C0015392	Eye	The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.	eyeball, Ocular, Bulbus oculi, Ophthalmology and Optometry, Ocular structure, Eyes, Eye, globe, Optic, Structure of eye proper (body structure), eyeballs, Eyeball structure, eyes, eye, Eyeball, ocular, EYE, Eye structure, Structure of eye proper, Ophthalmic, ?Eye, Eye, NOS, Oculus	T023	Body Part, Organ, or Organ Component	1.0
u47x93hwFi	Lung Abscess	Lung Abscess	ORGAN	C0024110	Lung Abscess	Solitary or multiple collections of PUS within the lung parenchyma as a result of infection by bacteria, protozoa, or other agents.	lung abscesses, Lungs--Abscess, pulmonary abscesses, Lung Abscesses, abscess of lung, Abscesses, Pulmonary, Pulmonary abscess, Abscesses, Lung, LUNG, ABSCESS, abscess lung, Abscess of lung, Pulmonary Abscess, Abscess, Lung, pulmonary abscess, abscess pulmonary, LUNG ABSCESS, Pulmonary Abscesses, of lung abscess, Abscess, Pulmonary, Lung abscess, abscess lungs, abscesses lung, Lung Abscess, lung abscess, Abscess of lung (disorder), PULMONARY ABSCESS	T047	Disease or Syndrome	1.0
4N7umaUCno	Lymphocytic Choriomeningitis virus (Lcmv) infection	Lcmv	CANCER	C0024267	Lymphocytic choriomeningitis virus	The type species of ARENAVIRUS, part of the Old World Arenaviruses (ARENAVIRUSES, OLD WORLD), producing a silent infection in house and laboratory mice. In humans, infection with LCMV can be inapparent, or can present with an influenza-like illness, a benign aseptic meningitis, or a severe meningoencephalomyelitis. The virus can also infect monkeys, dogs, field mice, guinea pigs, and hamsters, the latter an epidemiologically important host.	Lymphocytic choriomeningitis mammarenavirus, Lymphocytic choriomeningitis virus, lcmv, LCMV, LCM virus, lymphocytic choriomeningitis virus (LCMV), LCM Viruses, lymphocytic choriomeningitis virus, LCM - Lymphocytic choriomeningitis virus, LCM Virus, lymphocytic choriomeningitis virus LCMV, Lymphocytic choriomeningitis virus (organism), Lymphocytic Choriomeningitis Virus, Lymphocytic choriomeningitis viruses	T005	Virus	1.0
UcdcAVq883	Lymphogranuloma Venereum (Lgv)	Lymphogranuloma	ORGAN	C0019829	Hodgkin Disease	A malignant disease characterized by progressive enlargement of the lymph nodes, spleen, and general lymphoid tissue. In the classical variant, giant usually multinucleate Hodgkin's and REED-STERNBERG CELLS are present; in the nodular lymphocyte predominant variant, lymphocytic and histiocytic cells are seen.	Hodgkins Disease, Hodgkin lymphoma, Hodgkin's disease NOS, Granuloma, Hodgkin, hodgkin disease, HODGKIN LYMPHOMA, Lymphogranuloma, malignant, hodgkin lymphoma, Hodgkin's Granuloma, hodgkin's lymphomas, Malignant lymphogranulomatosis, Malignant Hodgkin's lymphoma, Hodgkin's paragranuloma, NOS, Lymphoma, Hodgkin, hodgkin's lymphoma disease, HODGINS, Hodgkins Granuloma, hodgkins lymphoma, lymphogranulomatosis, Disease, Hodgkin's, Hodgkin's disease, NOS, Lymphogranuloma, Malignant, HODGKIN'S DISEASE, Malignant lymphoma, Hodgkin's, Disease, Hodgkins, Malignant lymphogranuloma, HL, CHL, Malignant Granulomas, Malignant lymphoma, Hodgkin's type, Hodgkin's disease, Malignant Granuloma, Hodgkins disease, Hodgkin's paragranuloma (clinical), hodgkins lymphomas, Lymphogranulomas, Malignant, Granuloma, Hodgkins, Hodgkin's lymphoma, Hodgkin's lymphoma NOS, Hodgkin Lymphoma, hd, Hodgkins lymphoma, Hodgkin's Paragranuloma, Hodgkins Lymphoma, Hodgkin`s disease, hodgkin's disease, LYMPHOMA, HODGKIN, CLASSIC, Granuloma, Malignant, Lymphogranulomatosis, malignant, Hodgkin's granuloma, Malignant Lymphogranuloma, hodgkin lymphomas, Hodgkin Granuloma, Hodgkin disease, Hodgkin Disease, HODGKIN DISEASE, Hodgkin granuloma, hodgkins disease, Malignant Lymphogranulomas, hodgkin's lymphoma, Hodgkin's granuloma (disorder), Hodgkin lymphoma (morphologic abnormality), Lymphoma, Hodgkin's, hodgkins diseases, Hodgkin's Lymphoma, Granuloma, Hodgkin's, Hodgkin granuloma (morphologic abnormality), Hodgkin's disease, unspecified type, hodgkin disease (HD), HD, Hodgkin's disease (disorder), Lymphoma, Hodgkins, HODGKINS DISEASE SYSTEMIC, Hodgkin's disease (clinical), lymphogranulomatosis (malignant), HD - Hodgkin's disease, Disease, Hodgkin, Hodgkin's paragranuloma, nodular, Hodgkin's paragranuloma, Hodgkin's Disease, Hodgkin's granuloma (clinical), HODGKINS DISEASE	T191	Neoplastic Process	0.859
5ZZRGY64VE	Majocchi Granuloma	Majocchi Granuloma	CANCER	C1279621	Tinea profunda (disorder)	Majocchi's granuloma (MG) is an inflammatory and granulomatous, dermatophytic infection characterized by a granulomatous inflammation around the hair follicle. Histopathologically, MG demonstrates a nodular perifollicular granulomatous infiltrate of lymphoid cells, macrophages, epithelioid cells, multinucleated giant cells, and neutrophils. Unlike superficial dermatophytoses, fungal hyphae and spores can be detected not only on the surface of the epidermis but also within or around the hair follicles. [PMID:22435879, PMID:29861637]	Tinea profunda (disorder), granuloma majocchi's, majocchi granuloma, majocchi's granuloma, granuloma majocchi, Tinea profunda, Majocchi's granuloma	T047	Disease or Syndrome	1.0
QdwRhKSgAQ	Malassezia (Pityrosporum) Folliculitis	Pityrosporum	CELLULAR_COMPONENT	C0024541	Malassezia	A mitosporic fungal genus that causes a variety of skin disorders. Malassezia furfur (Pityrosporum orbiculare) causes TINEA VERSICOLOR.	Malassezia (organism), pityrosporum, Pityrosporum, Pityrosporum, NOS, malassezia, Malassezia, Malassezia species, Genus Malassezia, Malassezia, NOS	T004	Fungus	1.0
Yo4N5zXzPp	Moraxella Catarrhalis infection	Moraxella Catarrhalis	GENE_OR_GENE_PRODUCT	C0006132	Moraxella catarrhalis	A species of gram-negative, aerobic, oxidase-positive diplococcus bacteria within the phylum Proteobacteria that causes upper respiratory tract infections, particularly in immunocompromised hosts.	Moraxella catarrhalis, moraxella catarrhalis, Moraxella catarrhalis (organism), Micrococcus catarrhalis, Moraxella (Branhamella) catarrhalis, neisseria catarrhalis, branhamella catarrhalis, Neisseria catarrhalis, catarrhalis moraxella, Mikrokkokus catarrhalis, M. catarrhalis, Branhamella catarrhalis	T007	Bacterium	1.0
nEQUqRBXWY	Morganella infections	Morganella	SIMPLE_CHEMICAL	C0315275	Morganella <enterobacteria>	A genus of gram-negative, facultatively anaerobic, straight rods which are motile by peritrichous flagella. These organisms are chemoorganotrophic and have both a respiratory and fermentative type of metabolism. (From Bergey's Manual of Determinative Bacteriology, 9th ed)	Genus Morganella, Morganella, NOS, morganella, Morganella species, Genus Morganella (organism), MORGANELLA, Morganella, Morganella <enterobacteria>	T007	Bacterium	1.0
YZPEmwTUHb	Multiple organ Dysfunction syndrome in sepsis	organ	ORGAN	C0178784	Organ	A unique macroscopic (gross) anatomic structure that performs specific functions. It is composed of various tissues. An organ is part of an anatomic system or a body region. Representative examples include the heart, lung, liver, spleen, and uterus.	Organ, organs, {Organ}, Organs (Anatomy), organ, anatomy organs, anatomy organ, organs anatomy	T023	Body Part, Organ, or Organ Component	1.0
qbf3EKySqW	Mycobacterium Fortuitum	Fortuitum	ORGANISM	C0445916	Mycobacterium fortuitum subsp fortuitum		Mycobacterium fortuitum subsp. fortuitum, Mycobacterium fortuitum subsp fortuitum, Mycolicibacterium fortuitum subsp. fortuitum, Mycobacterium fortuitum subsp fortuitum (organism), Frog tubercle bacillus	T007	Bacterium	0.866
fKmsGb6WNj	Mycoplasma infections (Mycoplasma Pneumoniae)	Mycoplasma Pneumoniae)	ORGANISM	C0026941	Mycoplasma pneumoniae	Short filamentous organism of the genus Mycoplasma, which binds firmly to the cells of the respiratory epithelium. It is one of the etiologic agents of non-viral primary atypical pneumonia in man.	Mycoplasma pneumoniae (organism), Mycoplasmoides pneumoniae, Eaton Liu agent, Eaton Agent, eaton agent, mycoplasma pneumoniae, Schizoplasma pneumoniae, M. pneumoniae, MYCOPLASMA PNEUMONIAE, Filterable agent of primary atypical pneumonia, Mycoplasma pneumoniae	T007	Bacterium	0.908
AVjCZkVkGp	Myocardial Abscess	Myocardial Abscess	PATHOLOGICAL_FORMATION	C1320837	Abscess of myocardium		Abscess of myocardium (disorder)	T047	Disease or Syndrome	0.883
jkua3jxpaN	Ocular manifestations of HIV infection	HIV	ORGANISM	C0019682	HIV	Human immunodeficiency virus. A non-taxonomic and historical term referring to any of two species, specifically HIV-1 and/or HIV-2. Prior to 1986, this was called human T-lymphotropic virus type III/lymphadenopathy-associated virus (HTLV-III/LAV). From 1986-1990, it was an official species called HIV. Since 1991, HIV was no longer considered an official species name; the two species were designated HIV-1 and HIV-2.	Immunodeficiency Viruses, Human, HTLV III, HTLV-III, Human immunodeficiency virus, LAV-HTLV-III, LAV, Lymphadenopathy Associated Virus, Viruses, AIDS, Lymphadenopathy-Associated Virus, Virus-HIV, Lymphadenopathy-Associated Viruses, Viruses, Human Immunodeficiency, Virus, Lymphadenopathy-Associated, AIDS Viruses, AIDS Virus, Immunodeficiency Virus, Human, Virus, AIDS, Human T Cell Lymphotropic Virus Type III, Human immunodeficiency virus, NOS, human immunodeficiency virus (HIV), Human T-Lymphotropic Virus Type III, HIV - Human immunodeficiency virus, Human Immunodeficiency Viruses, Human T-Cell Lymphotropic Virus Type III, human immunodeficiency virus, Human T-Cell Leukemia Virus Type III, lymphadenopathy associated virus, Acquired Immunodeficiency Syndrome Virus, htlv-iii, Viruses, Lymphadenopathy-Associated, Acquired Immune Deficiency Syndrome Virus, Virus, Human Immunodeficiency, Human Immunodeficiency Virus, Human T Lymphotropic Virus Type III, Human immunodeficiency virus (organism), AIDS virus, Human T Cell Leukemia Virus Type III, Human immunodeficiency virus (HIV), HIV, htlv iii	T005	Virus	1.0
prX7ygDTKW	Orf	Orf	ORGANISM	C0013570	Ecthyma, Contagious	An infectious dermatitis of sheep and goats, affecting primarily the muzzle and lips. It is caused by a poxvirus and may be transmitted to man.	orf, DERMATITIS, PUSTULAR, CONTAGIOUS, Dermatitides, Contagious Pustular, Virus Infection, Orf, Contagious Pustular Dermatitides, Pustular Dermatitis, Contagious, Orf Virus Infections, Contagious ecthyma of sheep, Sore mouth [ovine], Dermatitis, Contagious Pustular, Contagious pustular dermatitis, Orf, Infection, Orf Virus, Orf virus disease, contagious ecthyma, Bovine pustular stomatitis, Orf Virus Infection, Contagious Pustular Dermatitis, Contagious ovine ecthyma, ORF, Infections, Orf Virus, Sore mouth (ovine), Ecthyma contagiosum, Contagious pustular stomatitis, Pustular Dermatitides, Contagious, Virus Infections, Orf, Contagious Ecthyma, Contagious ecthyma, Ecthyma, Contagious, ECTHYMA INFECTIOSUM, ECTHYMA CONTAGIOSUM, Orf virus disease (disorder)	T047	Disease or Syndrome	1.0
mSXrNvaAfZ	Pancreatic necrosis and Pancreatic Abscess	Pancreatic	ORGAN	C0030274	Pancreas	A nodular organ in the ABDOMEN that contains a mixture of ENDOCRINE GLANDS and EXOCRINE GLANDS. The small endocrine portion consists of the ISLETS OF LANGERHANS secreting a number of hormones into the blood stream. The large exocrine portion (EXOCRINE PANCREAS) is a compound acinar gland that secretes several digestive enzymes into the pancreatic ductal system that empties into the DUODENUM.	Pancreas, NOS, Pancreatic structure (body structure), Pancreas, Exocrine and endocrine pancreas, NOS, pancreatico, pancreas, PANCREAS, Pancreatic structure, Pancreatic, pancreatic, Pancreatico-, Gastrointestinal Tract, Pancreas, Exocrine and endocrine pancreas, Pancreo-	T023	Body Part, Organ, or Organ Component	1.0
mSXrNvaAfZ	Pancreatic necrosis and Pancreatic Abscess	Pancreatic Abscess	CANCER	C0238334	Abscess of pancreas	A circumscribed area of pus or necrotic debris in the parenchyma of the pancreas. []	Pancreatic abscess, Pancreas abscess, Abscess of pancreas (disorder), pancreatic abscess, PANCREAS, ABSCESS, Abscess of pancreas	T047	Disease or Syndrome	1.0
UJmW4wkCWp	Papillary necrosis	Papillary necrosis	PATHOLOGICAL_FORMATION	C0022667	Kidney Papillary Necrosis	A complication of kidney diseases characterized by cell death involving KIDNEY PAPILLA in the KIDNEY MEDULLA. Damages to this area may hinder the kidney to concentrate urine resulting in POLYURIA. Sloughed off necrotic tissue may block KIDNEY PELVIS or URETER. Necrosis of multiple renal papillae can lead to KIDNEY FAILURE.	renal papillary necrosis, NECROSIS PAPILLARY KIDNEY, Necrotizing Renal Papillitis, necrosis papillary, Renal Papillitides, Necrotizing, Kidney Papillary Necrosis, RENAL PAPILLITIS NECROTISING, Papillary Necrosis, Kidney, Necrotising renal papillitis, Renal medullary necrosis, papillary necrosis, Renal papillary necrosis, Renal Papillary Necrosis, KIDNEY, PAPILLARY NECROSIS, Papillitides, Necrotizing Renal, Necrotizing papillitis, PAPILLARY KIDNEY NECROSIS, Renal Medullary Necrosis, PAPILLITIS, RENAL, NECROTIZING, Necrotizing Renal Papillitides, NECROSIS KIDNEY PAPILLARY, Necrotizing renal papillitis, Necrosis, Kidney Papillary, Medullary necrosis, Necrotising papillitis, Renal Papillitis, Necrotizing, Papillary necrosis (disorder), Nephropathy NOS with renal medullary necrosis, PAPILLARY NECROSIS RENAL, RENAL PAPILLITIS NECROTIZING, Papillary necrosis, Necrosis, Renal Medullary, RENAL PAPILLARY NECROSIS, PAPILLITIS RENAL NECROTIZING	T047	Disease or Syndrome	1.0
ftAQqjiqgy	Parapoxviruses	Parapoxviruses	ORGANISM	C0206583	Parapoxvirus	A genus of the family POXVIRIDAE, subfamily CHORDOPOXVIRINAE, which infect ungulates and may infect humans. ORF VIRUS is the type species.	Genus Parapoxvirus, parapoxviruses, Parapoxvirus, Parapoxviruses, Orf subgroup, NOS, parapoxvirus, Genus Parapoxvirus (organism), Parapoxvirus species, Parapoxvirus, NOS, PARAPOXVIRUS, Orf subgroup, Orf subgroup virus	T005	Virus	1.0
VJxDVw9Rws	Pasteurella Multocida infection	Pasteurella Multocida	CELLULAR_COMPONENT	C0030637	Pasteurella multocida	A species of gram-negative, facultatively anaerobic, rod-shaped bacteria normally found in the flora of the mouth and respiratory tract of animals and birds. It causes shipping fever (see PASTEURELLOSIS, PNEUMONIC); HEMORRHAGIC BACTEREMIA; and intestinal disease in animals. In humans, disease usually arises from a wound infection following a bite or scratch from domesticated animals.	Pasteurella septica, pasteurella multocida, Micrococcus gallicidus, Pasteurella cholerae-gallinarum, Pasteurella gallicida, Bacterium multocidum, PASTEURELLA MULTOCIDA, Pasteurella multocida, P. multocida, Pasteurella multocida (organism)	T007	Bacterium	1.0
TP2mgpfvzu	Pathophysiology of complicated urinary tract infection (Uti)	urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
P6qBcujc5u	Pediatric HIV infection	HIV	ORGANISM	C0019682	HIV	Human immunodeficiency virus. A non-taxonomic and historical term referring to any of two species, specifically HIV-1 and/or HIV-2. Prior to 1986, this was called human T-lymphotropic virus type III/lymphadenopathy-associated virus (HTLV-III/LAV). From 1986-1990, it was an official species called HIV. Since 1991, HIV was no longer considered an official species name; the two species were designated HIV-1 and HIV-2.	Immunodeficiency Viruses, Human, HTLV III, HTLV-III, Human immunodeficiency virus, LAV-HTLV-III, LAV, Lymphadenopathy Associated Virus, Viruses, AIDS, Lymphadenopathy-Associated Virus, Virus-HIV, Lymphadenopathy-Associated Viruses, Viruses, Human Immunodeficiency, Virus, Lymphadenopathy-Associated, AIDS Viruses, AIDS Virus, Immunodeficiency Virus, Human, Virus, AIDS, Human T Cell Lymphotropic Virus Type III, Human immunodeficiency virus, NOS, human immunodeficiency virus (HIV), Human T-Lymphotropic Virus Type III, HIV - Human immunodeficiency virus, Human Immunodeficiency Viruses, Human T-Cell Lymphotropic Virus Type III, human immunodeficiency virus, Human T-Cell Leukemia Virus Type III, lymphadenopathy associated virus, Acquired Immunodeficiency Syndrome Virus, htlv-iii, Viruses, Lymphadenopathy-Associated, Acquired Immune Deficiency Syndrome Virus, Virus, Human Immunodeficiency, Human Immunodeficiency Virus, Human T Lymphotropic Virus Type III, Human immunodeficiency virus (organism), AIDS virus, Human T Cell Leukemia Virus Type III, Human immunodeficiency virus (HIV), HIV, htlv iii	T005	Virus	1.0
AbNc4RJjeT	Pediatric Rubella in emergency medicine	Rubella	ORGANISM	C0035920	Rubella	An acute infectious disease caused by the RUBELLA VIRUS. The virus enters the respiratory tract via airborne droplet and spreads to the LYMPHATIC SYSTEM.	German Measles, Measles, Three Day, GERMAN MEASLES, THIRD DISEASE, rubella, third disease, Rubellas, Three day measles, Measle, Three Day, Rubella (disorder), german measle, three-day measles, Rubella Infection, Rubella, NOS, Three Day Measles, RUBELLA, Three Day Measle, Rubella, german measles rubella, Measles, German, german measles, German measles, Rubella without mention of complication	T047	Disease or Syndrome	1.0
s82NgNpkWB	Pediculosis and Pthiriasis (lice infestation)	lice	ORGANISM	C0003121	Anoplura	An order of insects comprising the sucking lice, which are blood-sucking ectoparasites of mammals. Recognized families include: Echinphthiriidae, Haematopinidae, and Pediculidae. The latter contains the medically important genera affecting humans: PEDICULUS and PHTHIRUS.	Lice, Sucking, Lices, Sucking, Sucking louse, NOS, Sucking Lice, Sucking Lices, Order Anoplura - sucking louse, ORDER ANOPLURA - SUCKING LICE, Anoplura, Order Anoplura, Sucking Louses, Anopluras, Sucking lice, NOS, Louse, Sucking, Lice, Louses, Sucking, Order Anoplura (organism), Louse, Sucking Louse	T204	Eukaryote	1.0
PaaZTXprYt	Pelvic inflammatory disease	Pelvic inflammatory disease	CANCER	C0242172	Pelvic Inflammatory Disease	A spectrum of inflammation involving the female upper genital tract and the supporting tissues. It is usually caused by an ascending infection of organisms from the endocervix. Infection may be confined to the uterus (ENDOMETRITIS), the FALLOPIAN TUBES; (SALPINGITIS); the ovaries (OOPHORITIS), the supporting ligaments (PARAMETRITIS), or may involve several of the above uterine appendages. Such inflammation can lead to functional impairment and infertility.	Pelvic Diseases, Inflammatory, pelvic inflammation, Diseases, Pelvic Inflammatory, Disease, Pelvic Inflammatory, Pelvic inflammatory disease (PID), Inflammatory Pelvic Diseases, Inflammatory Diseases, Pelvic, PID, pid, Unspecified inflammatory disease of female pelvic organs and tissues, pelvic inflammatory disease (PID), pelvic inflammatory disease, Pelvic Inflammatory Disease, Pelvic Disease, Inflammatory, PELVIC INFLAMMATION, P.I.D., PELVIC INFLAMMATORY DISEASE, INFLAMMATORY DISEASE OF FEMALE PELVIC ORGANS, Pelvic Infection, Disease, Inflammatory Pelvic, Inflammatory diseases of female pelvic organs, Inflammatory Disease, Pelvic, INFLAMMATORY DISEASES OF THE FEMALE GENITAL ORGANS AND TISSUES, Female pelvic inflammatory disease, DISEASE PELVIC INFLAMMATORY, Diseases, Inflammatory Pelvic, inflammatory pelvic disease, Female pelvic inflammation, Pelvic inflammatory disease, PID - pelvic inflammatory disease, Pelvic Inflammatory Diseases, Inflammatory disease of female pelvic organs and tissues, NOS, INFLAMMATION PELVIC, pelvic inflammatory diseases, Female pelvic inflammatory disease (disorder), Inflammatory Pelvic Disease	T047	Disease or Syndrome	1.0
Ao5TAr9DhD	Perinephric Abscess	Perinephric Abscess	ORGAN	C0238212	Perirenal abscess	An abscess that is located outside the renal capsule, but which is within Gerota's space.	Perinephric Abscess, perinephric abscess, abscess perinephric, Perinephric abscess, perirenal abscess, abscesses perinephric, PERINEPHRIC ABSCESS, Perirenal abscess, ABSCESS, PERIRENAL, KIDNEY, PERINEPHRIC ABSCESS, Perirenal abscess (disorder)	T020	Acquired Abnormality	1.0
XZNm4gUX37	Picornavirus infections	Picornavirus	ORGANISM	C0031886	Family Picornaviridae	A family of small RNA viruses comprising some important pathogens of humans and animals. Transmission usually occurs mechanically. There are nine genera: APHTHOVIRUS; CARDIOVIRUS; ENTEROVIRUS; ERBOVIRUS; HEPATOVIRUS; KOBUVIRUS; PARECHOVIRUS; RHINOVIRUS; and TESCHOVIRUS.	picornaviridae, Picornaviridae, Picornavirus, Family Picornaviridae (organism), picornavirus, picornaviruses, PICORNAVIRUS, Picornaviruses, Picornavirus group, Family Picornaviridae, Picornavirus group, NOS	T005	Virus	1.0
aowxQ3LxGv	Pneumocystis Jiroveci pneumonia (Pjp)	Pneumocystis Jiroveci	CANCER	C0320385	Pneumocystis jiroveci	A species of yeast-like fungus that is the causative organism of Pneumocystis pneumonia.	Pneumocystis jirovecii, Pneumocystis jirovecii (organism), Pneumocystis jiroveci, Pneumocystis carinii f. sp. hominis	T004	Fungus	1.0
79FpTXxRhy	Poststreptococcal Glomerulonephritis	Poststreptococcal	CELLULAR_COMPONENT	C0038402	Streptococcus	A genus of gram-positive, coccoid bacteria whose organisms occur in pairs or chains. No endospores are produced. Many species exist as commensals or parasites on man or animals with some being highly pathogenic. A few species are saprophytes and occur in the natural environment.	Streptococcus, NOS, STREPTOCOCCUS, Genus Streptococcus, streptococcus, streptococcus bacteria, Genus Streptococcus (organism), Streptococcal, Streptococcus, Streptococci sp., streptococcus organism, Streptococcus sp	T007	Bacterium	0.74
VGdmA5kCxz	Pott disease (Tuberculous [TB] Spondylitis)	Pott disease	CANCER	C0041330	Tuberculosis, Spinal	Osteitis or caries of the vertebrae, usually occurring as a complication of tuberculosis of the lungs.	spine tuberculosis, Spine--Tuberculosis, Tuberculosis of vertebral column (disorder), diseases pott, Tuberculosis of vertebral column, Pott Disease, pott's disease, Disease, Pott, Potts Disease, spine tb, disease pott's, disease pott, TUBERCULOUS SPONDYLITIS, Pott's Disease, SPINE, TUBERCULOSIS, Tuberculosis of vertebral column - Pott's, tb spine, spinal cord tuberculosis, POTT DISEASE, potts disease, tuberculosis spinal, diseases pott's, Disease, Pott's, spinal tuberculosis, Pott's disease, spine tuberculous, disease potts, pott disease, tuberculous spondylitis, Tuberculosis of vertebral column, unspecified, Spinal Tuberculoses, Tuberculosis of spine (Pott's), Tuberculosis, Spinal, SPONDYLITIS, TUBERCULOUS, tuberculosis spine, Spinal Tuberculosis, tuberculosis of spine, Tuberculoses, Spinal, Tuberculous spondylitis	T047	Disease or Syndrome	1.0
i7ADGHHAzj	Poxviruses	Poxviruses	GENE_OR_GENE_PRODUCT	C0032868	Poxviridae	A family of double-stranded DNA viruses infecting mammals (including humans), birds and insects. There are two subfamilies: CHORDOPOXVIRINAE, poxviruses of vertebrates, and ENTOMOPOXVIRINAE, poxviruses of insects.	POXVIRUS GROUP, Poxvirus group, Poxviridae, Poxvirus, poxvirus, Family Poxviridae, poxviruses, Pox virus, poxviridae, virus pox, Family Poxviridae (organism), Pox Viruses, pox viruses, pox virus, Poxviruses	T005	Virus	1.0
Jucs7Amajp	Prevention of opportunistic infections (OI) in patients with HIV infection	OI	CANCER	C0029118	Opportunistic Infections	An infection caused by an organism which becomes pathogenic under certain conditions, e.g., during immunosuppression.	opportunistic infections, Opportunistic infectious disease, infections opportunistic, OIs, Opportunistic infection, infection opportunistic, Opportunistic infectious disease, NOS, opportunistic infection, Opportunistic infectious disease (disorder), Infections, Opportunistic, Opportunistic Infections, Opportunistic Infection, Opportunistic infections, Infection, Opportunistic	T047	Disease or Syndrome	1.0
Jucs7Amajp	Prevention of opportunistic infections (OI) in patients with HIV infection	patients	ORGANISM	C0030705	Patients	Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.	patients, patient, Patient, Patient (person), *^patient, ^Patient, Patients	T101	Patient or Disabled Group	1.0
Jucs7Amajp	Prevention of opportunistic infections (OI) in patients with HIV infection	HIV	ORGANISM	C0019682	HIV	Human immunodeficiency virus. A non-taxonomic and historical term referring to any of two species, specifically HIV-1 and/or HIV-2. Prior to 1986, this was called human T-lymphotropic virus type III/lymphadenopathy-associated virus (HTLV-III/LAV). From 1986-1990, it was an official species called HIV. Since 1991, HIV was no longer considered an official species name; the two species were designated HIV-1 and HIV-2.	Immunodeficiency Viruses, Human, HTLV III, HTLV-III, Human immunodeficiency virus, LAV-HTLV-III, LAV, Lymphadenopathy Associated Virus, Viruses, AIDS, Lymphadenopathy-Associated Virus, Virus-HIV, Lymphadenopathy-Associated Viruses, Viruses, Human Immunodeficiency, Virus, Lymphadenopathy-Associated, AIDS Viruses, AIDS Virus, Immunodeficiency Virus, Human, Virus, AIDS, Human T Cell Lymphotropic Virus Type III, Human immunodeficiency virus, NOS, human immunodeficiency virus (HIV), Human T-Lymphotropic Virus Type III, HIV - Human immunodeficiency virus, Human Immunodeficiency Viruses, Human T-Cell Lymphotropic Virus Type III, human immunodeficiency virus, Human T-Cell Leukemia Virus Type III, lymphadenopathy associated virus, Acquired Immunodeficiency Syndrome Virus, htlv-iii, Viruses, Lymphadenopathy-Associated, Acquired Immune Deficiency Syndrome Virus, Virus, Human Immunodeficiency, Human Immunodeficiency Virus, Human T Lymphotropic Virus Type III, Human immunodeficiency virus (organism), AIDS virus, Human T Cell Leukemia Virus Type III, Human immunodeficiency virus (HIV), HIV, htlv iii	T005	Virus	1.0
