InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
ScXL7k32Nc	Primary Haemophilus infectious disease	Haemophilus infectious disease	ORGANISM	C0018482	Haemophilus Infections	Infections with bacteria of the genus HAEMOPHILUS.	Hemophilus Infection, Haemophilus infection, NOS, Infection, Haemophilus, hemophilus infection, Hib, haemophilus infections, Hemophilus diseases, Haemophilus Infections, Infections, Haemophilus, haemophilus infection, Hemophilus Infections, Infection, Hemophilus, Infections, Hemophilus, Haemophilus infection (disorder), Haemophilus infection, Haemophilus infections, Haemophilus Infection, HAEMOPHILUS INFECTIONS	T047	Disease or Syndrome	0.833
TUkotPzHgP	Mycoplasma Pneumoniae pneumonia	Mycoplasma Pneumoniae	CELLULAR_COMPONENT	C0026941	Mycoplasma pneumoniae	Short filamentous organism of the genus Mycoplasma, which binds firmly to the cells of the respiratory epithelium. It is one of the etiologic agents of non-viral primary atypical pneumonia in man.	Mycoplasma pneumoniae (organism), Mycoplasmoides pneumoniae, Eaton Liu agent, Eaton Agent, eaton agent, mycoplasma pneumoniae, Schizoplasma pneumoniae, M. pneumoniae, MYCOPLASMA PNEUMONIAE, Filterable agent of primary atypical pneumonia, Mycoplasma pneumoniae	T007	Bacterium	1.0
C8kGtgoa6H	Eye infection	Eye	MULTI_TISSUE_STRUCTURE	C0015392	Eye	The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.	eyeball, Ocular, Bulbus oculi, Ophthalmology and Optometry, Ocular structure, Eyes, Eye, globe, Optic, Structure of eye proper (body structure), eyeballs, Eyeball structure, eyes, eye, Eyeball, ocular, EYE, Eye structure, Structure of eye proper, Ophthalmic, ?Eye, Eye, NOS, Oculus	T023	Body Part, Organ, or Organ Component	1.0
Hs9kARyFSx	Alphavirus infectious disease	Alphavirus infectious disease	ORGANISM	C0206752	Alphavirus Infections	Virus diseases caused by members of the ALPHAVIRUS genus of the family TOGAVIRIDAE.	Infections, Alphavirus, Disease due to Alphavirus, Alphavirus Infection, Alphavirus disease, Infection, Alphavirus, Disease due to Alphavirus, NOS, Alpha Virus Infections, Virus Infection, Alpha, Alpha Virus Infection, Disease caused by Alphavirus, Disease caused by Alphavirus (disorder), DISEASES DUE TO ALPHAVIRUS, alphavirus infections	T047	Disease or Syndrome	0.826
Nvgj96bMFQ	Zika virus congenital syndrome	Zika virus	ORGANISM	C0318793	Zika Virus	An arbovirus in the FLAVIVIRUS genus of the family FLAVIVIRIDAE. Originally isolated in the Zika Forest of UGANDA it has been introduced to Asia and the Americas.	Zika virus (organism), Virus, Zika, Zika virus, ZIKV, Zika Virus, ZikV, Zika	T005	Virus	1.0
3TBmCwVJ7C	Klebsiella infectious disease	Klebsiella	SIMPLE_CHEMICAL	C0022727	Klebsiella	A genus of gram-negative, facultatively anaerobic, rod-shaped bacteria whose organisms arrange singly, in pairs, or short chains. This genus is commonly found in the intestinal tract and is an opportunistic pathogen that can give rise to bacteremia, pneumonia, urinary tract and several other types of human infection.	Genus Calymmatobacterium, klebsiella, Klebsiella, NOS, Hyalococcus, KLEBSIELLA, Klebsiella species, Genus Klebsiella, Donovania, Klebsiella, Calymmatobacterium, Genus Klebsiella (organism)	T007	Bacterium	1.0
QmwBgvyZxE	Erysipelothrix Rhusiopathiae infectious disease	Erysipelothrix	ORGANISM	C0014735	Erysipelothrix	A genus of gram-positive, facultatively anaerobic, rod-shaped bacteria that has a tendency to form long filaments. Its organisms are widely distributed in nature and are found in MAMMALS; BIRDS; and FISHES. Erysipelothrix may appear gram-negative because they decolorize easily.	Erysipelothrix insidiosa, ERYSIPELOTHRIX, Erysipelothrix species, Erysipelothrix, NOS, Genus Erysipelothrix, erysipelothrix, Erysipelothrix, Genus Erysipelothrix (organism)	T007	Bacterium	1.0
ooevPQgKkv	Caliciviridae infectious disease	Caliciviridae infectious disease	ORGANISM	C0162677	Caliciviridae Infections	Virus diseases caused by CALICIVIRIDAE. They include HEPATITIS E; VESICULAR EXANTHEMA OF SWINE; acute respiratory infections in felines, rabbit hemorrhagic disease, and some cases of gastroenteritis in humans.	Caliciviridae Infection, Infection, Caliciviridae, Infections, Caliciviridae	T047	Disease or Syndrome	0.836
WY2g4SxzWZ	Superficial Mycosis	Superficial	PATHOLOGICAL_FORMATION	C0205124	Superficial	Of little substance or significance; involving only a surface.	superficial, Superficial (qualifier value), Superficial	T082	Spatial Concept	1.0
mFLTGWAciK	Hiv-Associated cancer	cancer	CANCER	C0006826	Malignant Neoplasms	A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues. Malignant neoplasms often metastasize to distant anatomic sites and may recur after excision. The most common malignant neoplasms are carcinomas, Hodgkin and non-Hodgkin lymphomas, leukemias, melanomas, and sarcomas.	Neoplasms, Malignant, Cancers, Tumor, malignant, NOS, Malignant neoplasm without specification of site, Neoplastic disease, malignant, CA - Cancer, Malignancy, unspecified site, neoplasm/cancer, malignant neoplasm, Tumor, malignant, malignant tumors, Unclassified tumour, malignant, Malignancy, Malignant Neoplasms, Malignant neoplasm, malignant tumours, Cancer, unspecified site, Malignancies, NEOPLASM MALIGNANT, malignant tumor, Tumour, malignant, Malignant Neoplasm, Malignant neoplastic disease, malignant neoplasms, cancers, MALIGNANT TUMOR, Malignant neoplastic disease (disorder), Malignant tumor, Neoplasm, Malignant, MALIGNANCIES, CANCER (NOS), Unclassified tumor, malignant, Malignant tumour, Neoplasm, malignant, CA, MALIGNANCY, CANCER, Malignant Tumor, ^Cancer, cancer, Cancer, malignant tumour, malignancies, malignant tumoral disease	T191	Neoplastic Process	1.0
dZRnuBt9AM	Human Herpesvirus 8 infection	Human Herpesvirus 8	ORGANISM	C0376526	human herpesvirus 8	"A species in the genus RHADINOVIRUS, subfamily GAMMAHERPESVIRINAE, isolated from patients with AIDS-related and ""classical"" Kaposi sarcoma."	Herpesvirus, Kaposi Sarcoma-Associated, Kaposi's Sarcoma-Associated Herpesvirus, Sarcoma-Associated Herpesviruses, Kaposi's, Kaposi Sarcoma Associated Herpesvirus, Herpesvirus, Kaposis Sarcoma-Associated, Kaposi's Sarcoma-Associated Herpesviruses, Kaposi's sarcoma associated herpesvirus, Herpesvirus 8, Human, Sarcoma-Associated Herpesvirus, Kaposi, Kaposi's sarcoma herpesvirus, hhv 8, Human herpesvirus 8, HHV-8, Kaposi's sarcoma-associated herpes-like virus, Kaposis Sarcoma-Associated Herpesvirus, Herpesvirus, Kaposi's Sarcoma-Associated, KSHV, Herpesvirus, Kaposi Sarcoma Associated, Kaposi Sarcoma-Associated Herpes Virus, kshv, Human gammaherpesvirus 8, Kaposi's sarcoma-associated herpesvirus - Human herpesvirus 8, Kaposi's Sarcoma Associated Herpesvirus, Virus-HHV8, hhv-8, Herpesvirus, Kaposi's Sarcoma Associated, HHV 8, Kaposi Sarcoma Herpes Virus, HHV8, human herpesvirus 8, 8 herpesvirus human, Human Herpesvirus 8, Human herpesvirus 8 (organism), Kaposi's sarcoma-associated herpesvirus, HUMAN HERPESVIRUS 8, Herpesviruses, Kaposi's Sarcoma-Associated, Kaposi Sarcoma-Associated Herpesvirus, Human herpesvirus 8 type P	T005	Virus	1.0
pox7crCH6U	Ureaplasma Urealyticum Urethritis	Urealyticum Urethritis	ORGANISM	C0041976	Urethritis	Inflammation involving the URETHRA. Similar to CYSTITIS, clinical symptoms range from vague discomfort to painful urination (DYSURIA), urethral discharge, or both.	URETHRITIS, Urethritis, NOS, Urethritis, Urethritis (disorder), Inflammation of urethra, inflammation of urethra, Urethritides, Urethritis non specific, urethritis	T047	Disease or Syndrome	0.728
tDK7NTczhU	Pseudomonas Aeruginosa Pa14 infection	Pa14	GENE_OR_GENE_PRODUCT	C3179325	PRO 140	"A humanized immunoglobulin (Ig) G4 monoclonal antibody against CC chemokine receptor 5 (CCR5; CD195), with potential activity as a human immunodeficiency virus (HIV) entry blocker and potential protective activity against graft-versus-host disease (GvHD). Upon administration, PRO 140 targets and binds to CCR5 expressed on T cells. This blocks HIV cell entry, which prevents HIV infection and/or reduces HIV viral load. In addition, blocking CCR5 by PRO 140 decreases CCR5-mediated signaling and the CCR5-induced migration of donor cells into tissues after an allogeneic hematopoietic cell transplantation (HCT). Blocking CCR5 may therefore prevent or reduce GvHD. CCR5, a co-receptor needed for HIV cell entry, plays a key role in immunomodulation. Expressed on monocytes, activated T cells and dendritic cells (DCs), CCR5 can regulate chemotaxis. Lymphocyte trafficking via chemokine receptors, such as CCR5, and recruitment to target organs, plays a critical role in alloreactive responses. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C137824"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C137824"" NCI Thesaurus)"	PRO 140, PRO-140 monoclonal antibody, PA14, anti-CCR5 monoclonal antibody PRO 140, PRO140, PRO-140	T116,T121,T129	Amino Acid, Peptide, or Protein,Pharmacologic Substance,Immunologic Factor	1.0
s3Qcf5q6FM	Coronaviridae infectious disease	Coronaviridae	ORGANISM	C0010076	Coronaviridae	Spherical RNA viruses, in the order NIDOVIRALES, infecting a wide range of animals including humans. Transmission is by fecal-oral and respiratory routes. Mechanical transmission is also common. There are two genera: CORONAVIRUS and TOROVIRUS.	Coronavirus group, Coronavirus group, NOS, CORONAVIRUS GROUP, Family Coronaviridae (organism), Family Coronaviridae, Coronaviridae, coronaviridae	T005	Virus	1.0
JmFXFFMb2v	Respiratory tract infectious disorder	Respiratory tract infectious	CANCER	C0035243	Respiratory Tract Infections	Invasion of the host RESPIRATORY SYSTEM by microorganisms, usually leading to pathological processes or diseases.	Respiratory Tract Infection, Respiratory tract infection (disorder), INFECTION RESPIRATORY, Infections, Respiratory, Respiratory infections, Respiratory tract infections, rti, Respiratory System Infection, respiratory tract infections, Infection, Respiratory System, respiratory tract infection (RTI), Respiratory Infections, Respiratory System Infections, respiratory tract infection, Infections, Respiratory Tract, Respiratory tract infection, respiratory infections, RESPIRATORY INFECTION, Infection, Respiratory Tract, Respiratory Tract Infections, RTI - Respiratory tract infection, respiratory infection, Respiratory infection	T047	Disease or Syndrome	0.945
LCmYhANH5n	Morbillivirus infectious disease	Morbillivirus infectious disease	ORGANISM	C0206614	Morbillivirus Infections	Infections with viruses of the genus MORBILLIVIRUS, family PARAMYXOVIRIDAE. Infections mainly cause acute disease in their hosts, although in some cases infection is persistent and leads to degenerative conditions.	Disease caused by Morbillivirus, Morbillivirus Infection, Infection, Morbillivirus, Disease due to Morbillivirus, NOS, Disease due to Morbillivirus, DISEASES DUE TO MORBILLIVIRUS, Infections, Morbillivirus, Disease caused by Morbillivirus (disorder)	T047	Disease or Syndrome	0.844
BmFqBowSZU	Herpes Simplex infection	Herpes Simplex	ORGANISM	C0019348	Herpes Simplex Infections	A group of acute infections caused by herpes simplex virus type 1 or type 2 that is characterized by the development of one or more small fluid-filled vesicles with a raised erythematous base on the skin or mucous membrane. It occurs as a primary infection or recurs due to a reactivation of a latent infection. (Dorland, 27th ed.)	herpes simplex virus infection, HERPES SIMPLEX, Herpes simplex infection, simplex herpes, Herpes simplex, NOS, HSV, herpes simplex infection, Herpes Simplex, Herpes simplex virus infection, herpes simplex, Herpes simplex viral infection, Herpes simplex (excluding F85 X90 Y72), Herpes simplex, herpes infections simplex, Herpes Simplex Virus Infection, Herpes simplex complex, infection herpes simplex, Herpesvirus hominis disease, Herpes simplex disease, diseases herpes simplex, HSV Infection, Herpes simplex (disorder)	T047	Disease or Syndrome	1.0
mvNQWB8JWV	Meibomian Cyst	Meibomian Cyst	MULTI_TISSUE_STRUCTURE	C0007933	Meibomian Cyst	A non-neoplastic cyst of the MEIBOMIAN GLANDS of the eyelid.	meibomian cyst, cysts meibomian, CHALAZION, Meibomian gland cyst, Meibomian Cyst, chalazions, Tarsal cyst, tarsal cyst, Meibomian gland lipogranuloma, Meibomian cyst, Cyst of meibomian gland, Chalazia, Cyst, Meibomian, Chalazion, Cyst of meibomian gland (disorder), chalazion	T047	Disease or Syndrome	1.0
xPWk97yjYM	Acute transverse Myelitis	Acute transverse	PATHOLOGICAL_FORMATION	C0205106	Transverse - anatomical location		Horizontal plane, Transverse, Transverse plane (body structure), Anatomical transverse plane, Set of transverse planes, transverse, Transverse section, Transverse level, Transverse planes, Transverse plane, transversal, Transversal, Transverse planes set	T082	Spatial Concept	0.848
9vFeH8HTLe	Visceral Leishmaniasis	Visceral	TISSUE	C0442045	Visceral	Of, or relating to, or affecting the internal organs.	Visceral, visceral, Visceral (qualifier value)	T082	Spatial Concept	1.0
xgt8LAN4SM	Eumycotic Mycetoma	Eumycotic Mycetoma	CANCER	C2350621	Eumycetoma		Mycotic mycetoma, eumycotic mycetoma, Fungal mycetoma, MYCOTIC MYCETOMA, Eumycotic mycetoma (disorder), Eumycotic mycetoma, Mycotic maduromycosis, Eumycetoma, Mycotic mycetomas	T047	Disease or Syndrome	1.0
WsY82ZvyJu	Cardiac tuberculosis	Cardiac	ORGAN	C0018787	Heart	The hollow, muscular organ that maintains the circulation of the blood.	Heart, Cardiac structure, coronary, Heart structure, Hearts, Heart structure (body structure), heart structure, Cardiac, Cardio-, Heart, NOS, HEART, cardiac structure, Cor, heart, cardi(o)-, cardiac	T023	Body Part, Organ, or Organ Component	1.0
SsTfbKh8db	Abdominal Abscess	Abdominal	PATHOLOGICAL_FORMATION	C0000726	Abdomen	That portion of the body that lies between the THORAX and the PELVIS.	Abdomen+, abdominal, Structure of abdominopelvic cavity and/or content of abdominopelvic cavity and/or anterior abdominal wall (body structure), abd, Abdomens, ABDOMEN, Abdominopelvis, Abdomen (volume), abdominopelvic region, Abdomen, NOS, abdomen, Intra-abdominopelvic structure and/or anterior abdominal wall, Abdomen and, Abdominopelvic region, Abdomen, Abdominal, Structure of abdominopelvic cavity and/or content of abdominopelvic cavity and/or anterior abdominal wall, abdominopelvic regions	T029	Body Location or Region	1.0
kydUta9qGL	Vector-Borne disease	Vector-Borne	PATHOLOGICAL_FORMATION	C1640363	Vector Borne Diseases	Infectious diseases transmitted by DISEASE VECTORS.	Vectorborne Diseases, Vector-transmitted disease, Vector-Borne Disease, Vector-borne infectious disease, Vector Borne Disease, Vectorborne Disease, Vector-transmitted infectious disease, Vector-borne disease, Vector-Borne Diseases, Vector-transmitted infectious disease (navigational concept)	T047	Disease or Syndrome	0.879
zeLfY6hJpF	Respiratory syncytial virus infection	Respiratory syncytial virus	CANCER	C0035236	Respiratory syncytial virus	A group of viruses in the PNEUMOVIRUS genus causing respiratory infections in various mammals. Humans and cattle are most affected but infections in goats and sheep have also been reported.	Virus, Respiratory Syncytial, Respiratory Syncytial Virus, Respiratory syncytial virus, respiratory syncytial virus RS, respiratory syncytial virus (RSV), Syncytial Viruses, Respiratory, syncytial respiratory virus, respiratory syncytial virus RS virus, respiratory syncytial virus RSV, Viruses, Respiratory Syncytial, respiratory syncytial virus, RSV, Syncytial Virus, Respiratory, Respiratory Syncytial Viruses	T005	Virus	1.0
RAqyQC8cUV	Corneal infection	Corneal	TISSUE	C0010031	Cornea	The transparent anterior portion of the fibrous coat of the eye consisting of five layers: stratified squamous CORNEAL EPITHELIUM; BOWMAN MEMBRANE; CORNEAL STROMA; DESCEMET MEMBRANE; and mesenchymal CORNEAL ENDOTHELIUM. It serves as the first refracting medium of the eye. It is structurally continuous with the SCLERA, avascular, receiving its nourishment by permeation through spaces between the lamellae, and is innervated by the ophthalmic division of the TRIGEMINAL NERVE via the ciliary nerves and those of the surrounding conjunctiva which together form plexuses. (Cline et al., Dictionary of Visual Science, 4th ed)	Cornea, NOS, cornea, outer coat of the eyeball, Corneal structure (body structure), Corneal structure, Corneas, Crn, Cornea, Corneal	T023	Body Part, Organ, or Organ Component	1.0
PexrqE8GKs	Laryngotracheitis	Laryngotracheitis	ORGANISM	C0023076	Laryngotracheitis		Laryngotracheitis, NOS, Laryngotracheitis (disorder), Laryngotracheitis, Tracheitis with laryngitis	T047	Disease or Syndrome	1.0
aqrvRgmQZz	Fusobacterium infectious disease	Fusobacterium	SIMPLE_CHEMICAL	C0016878	Genus Fusobacterium	A genus of gram-negative, anaerobic, rod-shaped bacteria found in cavities of humans and other animals. No endospores are formed. Some species are pathogenic and occur in various purulent or gangrenous infections.	fusibacterium, Genus Fusobacterium (organism), Fusobacterium, NOS, FUSOBACTERIUM, Fusobacterium, Sphaerophorus, Fusibacterium, fusobacterium, Fusobacterium species, Genus Fusobacterium	T007	Bacterium	1.0
s2t9GHjUoZ	Cervicofacial Actinomycosis	Cervicofacial	PATHOLOGICAL_FORMATION	C0440831	Cervicofacial flap		Cervicofacial flap (substance)	T023	Body Part, Organ, or Organ Component	0.843
xaPQCC4euJ	Hand, foot and mouth disease	mouth disease	CANCER	C0026636	Mouth Diseases	Diseases involving the MOUTH.	mouth disorder, Mouth Disease, Oral Cavity Disorder, oral disorder, Disorder of mouth (disorder), Diseases, Mouth, Oral Disorder, mouth disease, Oral Cavity Disease, Disease of mouth, Disease of oral cavity, Disorder of mouth, Mouth Disorders, Disease, Mouth, Oral Disease, Disorder of oral cavity, Mouth--Diseases, mouth diseases, Mouth disorder	T047	Disease or Syndrome	1.0
tAiqANzL9R	Extrapulmonary tuberculosis	Extrapulmonary	ORGAN	C0817375	Extrapulmonary vein		Extrapulmonary vein	T023	Body Part, Organ, or Organ Component	0.908
HfeMRZn9dS	Drosophila C virus infection	Drosophila C virus	ORGANISM	C0318594	Drosophila C virus		Drosophila C virus, Drosophila C virus (organism)	T005	Virus	1.0
EaXvVgqAUt	Enzootic pneumonia of calves	calves	ORGANISM	C0028912	Ointments	Semisolid preparations used topically for protective emollient effects or as a vehicle for local administration of medications. Ointment bases are various mixtures of fats, waxes, animal and plant oils and solid and liquid hydrocarbons.	salve, ointment, OintmentDrugForm, Salves, Drug ointment, NOS, unguent, Ointment, NOS, drug ointment, Unguents, salves, Salve, Unguent, Ointment Dose Form, Ointment, Ointment Dosage Form, Ointment (basic dose form), Ointments, ointments	T122	Biomedical or Dental Material	0.776
as4n8s3H3e	Staphylococcal skin infections	skin	ORGAN	C0444099	Skin Specimen		Skin sample, Skin specimen, Skin, Tissue specimen from skin, Specimen from skin, Skin (tissue) specimen (specimen), Skin (tissue) specimen, Specimen from skin (specimen)	T031	Body Substance	1.0
JpiuiMbS4e	Epstein-Barr virus infection	Epstein-Barr virus	ORGANISM	C0014644	Epstein-Barr virus	The type species of LYMPHOCRYPTOVIRUS, subfamily GAMMAHERPESVIRINAE, infecting B-cells in humans. It is thought to be the causative agent of INFECTIOUS MONONUCLEOSIS and is strongly associated with oral hairy leukoplakia (LEUKOPLAKIA, HAIRY;), BURKITT LYMPHOMA; and other malignancies.	Burkitt's Lymphoma Virus, Mononucleosis Viruses, Infectious, Human herpesvirus type 4, Epstein Barr Virus, Mononucleosis Virus, Infectious, Infectious Mononucleosis Virus, Herpesvirus, Burkitt, e b virus, Burkitt Lymphoma Virus, EBV, herpesvirus 4, human, epstein barr virus, Human Herpesvirus 4, epstein barr virus (EBV), human herpesvirus 4 group, Burkitt Herpesvirus, Epstein-Barr virus EBV, epstein-barr virus, Epstein-Barr virus, Human herpesvirus 4, Herpesvirus 4 (gamma), Human, E B Virus, Burkitt's lymphoma virus, HHV-4, mononucleosis infectious virus, E-B Viruses, Epstein-Barr virus, (EBV), E-B Virus, human gammaherpesvirus 4, Virus-Epstein-Barr, eb virus, e-b virus, Infectious Mononucleosis Viruses, EB virus, Human (gamma) herpes virus 4, Human herpesvirus 4 (organism), Herpesvirus 4, Human, EBV - Epstein-Barr virus, Epstein Barr virus, Human gammaherpesvirus 4, Epstein-Barr Virus, Lymphocryptovirus, HUMAN HERPESVIRUS 4, Burkitts Lymphoma Virus, Lymphoma Virus, Burkitt	T005	Virus	1.0
i7LoBtcqeW	Eye infectious disorder	Eye	MULTI_TISSUE_STRUCTURE	C0015392	Eye	The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.	eyeball, Ocular, Bulbus oculi, Ophthalmology and Optometry, Ocular structure, Eyes, Eye, globe, Optic, Structure of eye proper (body structure), eyeballs, Eyeball structure, eyes, eye, Eyeball, ocular, EYE, Eye structure, Structure of eye proper, Ophthalmic, ?Eye, Eye, NOS, Oculus	T023	Body Part, Organ, or Organ Component	1.0
bdRwnnE7kB	Anthrax infection	Anthrax	SIMPLE_CHEMICAL	C0003175	Anthrax disease	An acute infection caused by the spore-forming bacteria BACILLUS ANTHRACIS. It commonly affects hoofed animals such as sheep and goats. Infection in humans often involves the skin (cutaneous anthrax), the lungs (inhalation anthrax), or the gastrointestinal tract. Anthrax is not contagious and can be treated with antibiotics.	Infection due to Bacillus anthracis, Anthrax, NOS, Bacillus anthracis Infections, CHARBON, anthrax, charbon, FEVER, SPLENIC, MILZBRAND, Anthrax (disorder), Anthrax, unspecified, anthrax disease, Splenic fever, Anthrax, Milzbrand, SPLENIC FEVER, ANTHRAX, Bacillus anthracis Infection, Charbon, splenic fever	T047	Disease or Syndrome	1.0
ibeuBGQgFz	Subcutaneous tissue infection	Subcutaneous tissue	TISSUE	C0222331	Subcutaneous Fat	Adipose tissue located under the dermis. It binds underlying structures with the skin. The subcutis is important in the regulation of temperature of the skin itself and the body. The size of this layer varies throughout the body and from person to person.	subcutaneous adipose tissue, Subcutaneous Fats, Subcutaneous adipose tissue, Panniculus adiposus, Panniculus adiposus telae subcutaneae, Subcutaneous fatty tissue, paniculus adiposus, Structure of subcutaneous fatty tissue, Fat, Subcutaneous, Subcutaneous fat, Paniculus adiposus, subcutaneous fat, Subcutaneous Fat, Subcutaneous Tissue, Structure of subcutaneous fatty tissue (body structure), Panniculus adiposus (Tela subcutanea), fat subcutaneous, Fatty layer of subcutaneous tissue, Subcutis, Fats, Subcutaneous, Subcutaneous Adipose Tissue, Fatty layer of superficial fascia, Adipose Tissue, Subcutaneous	T024	Tissue	1.0
6tMDPVHycQ	Helicobacter Pylori infectious disease	Helicobacter Pylori	ORGANISM	C0079488	Helicobacter pylori	A spiral bacterium active as a human gastric pathogen. It is a gram-negative, urease-positive, curved or slightly spiral organism initially isolated in 1982 from patients with lesions of gastritis or peptic ulcers in Western Australia. Helicobacter pylori was originally classified in the genus CAMPYLOBACTER, but RNA sequencing, cellular fatty acid profiles, growth patterns, and other taxonomic characteristics indicate that the micro-organism should be included in the genus HELICOBACTER. It has been officially transferred to Helicobacter gen. nov. (see Int J Syst Bacteriol 1989 Oct;39(4):297-405).	h pylori, Hp - Helicobacter pylori, Helicobacter pylori (organism), helicobacter pylori bacteria, Campylobacter pyloridis, helicobacter pylori organism, Campylobacter pylori, HELICOBACTER PYLORI, h. pylori, Helicobacter pylori, Helicobacter Pylori (diagnosis), campylobacter pylori, H. pylori, Helicobacter nemestrinae, Campylobacter pylori subsp pylori, helicobacter pylori, Campylobacter pylori subsp. pylori	T007	Bacterium	1.0
EFgymxcKYZ	Parasitic eye infection	Parasitic eye	ORGAN	C0015406	Eye Infections, Parasitic	Mild to severe infections of the eye and its adjacent structures (adnexa) by adult or larval protozoan or metazoan parasites.	Infections, Parasitic Ocular, Infections, Parasitic Eye, Infection, Parasitic Ocular, Parasitic Eye Infection, Eye Infection, Parasitic, Ocular Infection, Parasitic, Parasitic Eye Infections, parasitic eye infection, Infection, Parasitic Eye, Ocular Infections, Parasitic, Parasitic Ocular Infections, Parasitic Ocular Infection, Parasitic eye infection (disorder), Parasitic eye infection	T047	Disease or Syndrome	0.808
pwJyUrRWHz	Simian Immunodeficiency virus infection	Simian Immunodeficiency virus	ORGANISM	C0037224	Simian immunodeficiency virus	Species of the genus LENTIVIRUS, subgenus primate immunodeficiency viruses (IMMUNODEFICIENCY VIRUSES, PRIMATE), that induces acquired immunodeficiency syndrome in monkeys and apes (SAIDS). The genetic organization of SIV is virtually identical to HIV.	Simian immunodeficiency virus, NOS, Simian immunodeficiency virus (organism), Simian AIDS virus, NOS, simian immunodeficiency virus, SIV, simian immunodeficiency virus (SIV), Simian AIDS virus, simian immunodeficiency virus SIV, siv, SIV (Simian immunodeficiency virus), Immunodeficiency Virus, Simian, SIV, simian immunodeficiency viruses SIV, Simian immunodeficiency virus, Simian Immunodeficiency Virus, Chimpanzee immunodeficiency virus (SIV(CPZ)), Chimpanzee immunodeficiency virus, Simian Immunodeficiency Viruses, Immunodeficiency Viruses, Simian, Simian immunodeficiency virus SIVcpz, simian immunodeficiency virus, SIV - Simian immunodeficiency virus	T005	Virus	1.0
eDKGiMsi2v	Retropharyngeal Abscess	Retropharyngeal Abscess	PATHOLOGICAL_FORMATION	C0155843	Retropharyngeal Abscess	An accumulation of purulent material in the space between the PHARYNX and the CERVICAL VERTEBRAE. This usually results from SUPPURATION of retropharyngeal LYMPH NODES in patients with UPPER RESPIRATORY TRACT INFECTIONS, perforation of the pharynx, or head and neck injuries.	Abscess, Retropharyngeal, Retropharyngeal Abscess, retropharyngeal abscess, Retropharyngeal Abscesses, Retropharyngeal abscess (disorder), ABSCESS, RETROPHARYNGEAL, Abscesses, Retropharyngeal, abscess retropharyngeal, Retropharyngeal abscess	T047	Disease or Syndrome	1.0
Ya6CgdmSKD	Hemorrhagic fever with renal syndrome	renal	CANCER	C0022646	Kidney	Body organ that filters blood for the secretion of URINE and that regulates ion concentrations.	kidneys, Kidney structure (body structure), Kidneys, kidney, renal, Reno-, Kidney structure, Kidney, NOS, KIDNEYS, Renal structure, Abdomen>Kidney, ren(o)-, Renal, Kidney, kidney structure, Urinary System, Kidney, nephr(o)-, Ren, Ren (Nephros), Nephros	T023	Body Part, Organ, or Organ Component	1.0
usUtmkycQz	Rubella encephalitis	Rubella encephalitis	ORGANISM	C0238099	Rubella encephalitis	A rare chronic encephalitis developing up to several years after congenital rubella virus infection or rubella infection in childhood, characterized by slowly progressive, wide-spread neurological symptoms, like cognitive decline, cerebellar ataxia, spasticity, and seizures, amongst others. Progredient deterioration of the neurological disease eventually leads to the death of the patient.	Rubella encephalitis (disorder), ENCEPHALITIS, RUBELLA, Encephalitis due to rubella virus, Rubella panencephalitis, Rubella encephalitis	T047	Disease or Syndrome	1.0
xRoFdDyeip	Strongylida infectious disease	Strongylida infectious disease	ORGANISM	C0162637	Strongylida Infections	Infections with nematodes of the order STRONGYLIDA.	Strongylida Infection, Infection, Strongylida, Infections, Strongylida	T047	Disease or Syndrome	0.845
ceVf6YicFS	Tinea Favosa	Tinea	CANCER	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	T047	Disease or Syndrome	1.0
LPJh698Lkc	Parasitic skin disorder	skin	ORGAN	C0444099	Skin Specimen		Skin sample, Skin specimen, Skin, Tissue specimen from skin, Specimen from skin, Skin (tissue) specimen (specimen), Skin (tissue) specimen, Specimen from skin (specimen)	T031	Body Substance	1.0
