InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
BsPzdJsMGa	Spontaneous bacterial Peritonitis (Sbp)	bacterial Peritonitis	DISEASE	C0341503	Bacterial peritonitis	Peritonitis that is caused by a bacterial infection.	Septic peritonitis, bacterial peritonitis, Bacterial Peritonitis, Bacterial peritonitis, Bacterial peritonitis (disorder)	T047	Disease or Syndrome	1.0
uSkZdAkUQZ	Sporotrichosis	Sporotrichosis	DISEASE	C0038034	Sporotrichosis	The commonest and least serious of the deep mycoses, characterized by nodular lesions of the cutaneous and subcutaneous tissues. It is caused by inhalation of contaminated dust or by infection of a wound with SPOROTHRIX.	Sporotrichosis, Sporothrix Infections, Sporothrix Infection, Sporotrichoses, BEURMANN DISEASE, Infection by Sporothrix schenkii, Sporotrichosis (disorder), Infection, Sporothrix, SCHENCK DISEASE, schenck disease, SPOROTRICHOSIS, sporotrichosis	T047	Disease or Syndrome	1.0
ofmJhP2vMf	St. Louis encephalitis	St. Louis encephalitis	CHEMICAL	C0014060	Encephalitis, St. Louis	A viral encephalitis caused by the St. Louis encephalitis virus (ENCEPHALITIS VIRUS, ST. LOUIS), a FLAVIVIRUS. It is transmitted to humans and other vertebrates primarily by mosquitoes of the genus CULEX. The primary animal vectors are wild birds and the disorder is endemic to the midwestern and southeastern United States. Infections may be limited to an influenza-like illness or present as an ASEPTIC MENINGITIS or ENCEPHALITIS. Clinical manifestations of the encephalitic presentation may include SEIZURES, lethargy, MYOCLONUS, focal neurologic signs, COMA, and DEATH. (From Adams et al., Principles of Neurology, 6th ed, p750)	Lethargic Encephalitis, Type C, St. Louis Viral Encephalitis, St. Louis viral disease, Neuroinvasive Saint Louis encephalitis virus infection, SLE - Saint Louis encephalitis, Type C lethargic encephalitis, Encephalitis, Viral, St. Louis, Encephalitis, St. Louis, st louis encephalitis, Saint Louis Encephalitis, Encephalitis, St-Louis, Neuroinvasive St. Louis encephalitis virus infection, St. Louis encephalitis virus neuroinvasive disease, saint louis encephalitis, St. Louis encephalitis (SLE), Saint Louis encephalitis virus infection (disorder), Neuroinvasive Saint Louis encephalitis virus infection (disorder), Type C Lethargic Encephalitis, Saint Louis encephalitis, Encephalitis, Saint Louis, St. Louis encephalitis virus infection, Saint Louis encephalitis virus infection, SLE, ENCEPHALITIS, SAINT LOUIS, ENCEPHALITIS C, St. Louis Encephalitis, St. Louis encephalitis, st. louis encephalitis	T047	Disease or Syndrome	1.0
AVkaK8Y7kb	Staphylococcal infections	Staphylococcal infections	DISEASE	C0038160	Staphylococcal Infections	Infections with bacteria of the genus STAPHYLOCOCCUS.	staphylococcosis, staph infection, Staphylococcal infectious disease (disorder), Staphylococcal infection, NOS, Staphylococcus infection, Staphylococcal infectious disease, NOS, STAPHYLOCOCCAL INFECTIONS, Staphylococcal infections, Staphylococcal diseases, staphylococcus infection, staphylococcal diseases, Infections, Staphylococcal, Staphylococcal infectious disease, Staphylococcal Infections, Staphylococcal infection, staphylococcal infection, Staph, Staphylococcosis, staphylococcal infections, Staphylococcal Infection, staphylococcus bacteria infection	T047	Disease or Syndrome	1.0
SWWN8tz542	Staphylococcal Meningitis	Staphylococcal Meningitis	DISEASE	C0154640	Staphylococcal meningitis		Staphylococcal meningitis (disorder), staphylococcal meningitis, Staphylococcal meningitis, meningitis staphylococcal	T047	Disease or Syndrome	1.0
F6oJf4UvQB	Stenotrophomonas Maltophilia	Stenotrophomonas Maltophilia	DISEASE	C0318290	Stenotrophomonas maltophilia	A species of STENOTROPHOMONAS, formerly called Xanthomonas maltophilia, which reduces nitrate. It is a cause of hospital-acquired ocular and lung infections, especially in those patients with cystic fibrosis and those who are immunosuppressed.	Stenotrophomonas africana (organism), Pseudomonas beteli, Xanthomonas maltiphilia, Stenotrophomonas africana, Pseudomonas betle, Stenotrophomonas maltophilia (organism), Xanthomonas maltophilia, pseudomonas maltophilia, stenotrophomonas maltophilia, Pseudomonas maltiphilia, Pseudomonas maltophilia, Stenotrophomonas maltophilia, xanthomonas maltophilia	T007	Bacterium	1.0
HJcZWBfHeo	Subdural Empyema	Empyema	DISEASE	C0014009	Empyema	Presence of pus in a hollow organ or body cavity.	Empyema, NOS, Empyema (disorder), Empyema, EMPYEMA, empyema, Empyema (morphologic abnormality)	T047	Disease or Syndrome	1.0
6kfJSwPRoV	Symptoms and management of Coronavirus disease 2019 (Covid-19) FAQ	Coronavirus disease 2019	DISEASE	C5203670	COVID19 (disease)	A viral disorder generally characterized by high FEVER; COUGH; DYSPNEA; CHILLS; PERSISTENT TREMOR; MUSCLE PAIN; HEADACHE; SORE THROAT; a new loss of taste and/or smell (see AGEUSIA and ANOSMIA) and other symptoms of a VIRAL PNEUMONIA. In severe cases, a myriad of coagulopathy associated symptoms often correlating with COVID-19 severity is seen (e.g., BLOOD COAGULATION; THROMBOSIS; ACUTE RESPIRATORY DISTRESS SYNDROME; SEIZURES; HEART ATTACK; STROKE; multiple CEREBRAL INFARCTIONS; KIDNEY FAILURE; catastrophic ANTIPHOSPHOLIPID ANTIBODY SYNDROME and/or DISSEMINATED INTRAVASCULAR COAGULATION). In younger patients, rare inflammatory syndromes are sometimes associated with COVID-19 (e.g., atypical KAWASAKI SYNDROME; TOXIC SHOCK SYNDROME; pediatric multisystem inflammatory disease; and CYTOKINE STORM SYNDROME). A coronavirus, SARS-CoV-2, in the genus BETACORONAVIRUS is the causative agent.	2019 Novel Coronavirus Infection, SARS-CoV-2 Disease, Human Coronavirus 2019 Infection, SARS-CoV-2 Infection, Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder), Disease caused by SARS-CoV-2, 2019 nCoV Disease, 2019 Novel Coronavirus Disease, COVID-19 Virus Disease, Virus Disease, COVID-19, HCoV-19 Infection, 2019-nCoV Disease, COVID-19, 2019-nCoV Infections, Coronavirus Disease 2019, Coronavirus Disease-19, Severe Acute Respiratory Syndrome Coronavirus 2 Infection, SARS-CoV2 Disease, Infection, COVID-19 Virus, COVID 19, 2019-nCoV Diseases, SARS Coronavirus 2 Infection, COVID-19 Infection, Disease caused by 2019 novel coronavirus, SARS2 Infection, COVID-19 (Coronavirus Disease 2019), Infection, SARS-CoV-2, 2019 nCoV Infection, Disease caused by 2019-nCoV, SARS CoV 2 Infection, Disease, 2019-nCoV, COVID 19 Virus Disease, Disease 2019, Coronavirus, SARS-CoV-2 Infections, COVID-19 Virus Infection, COVID-19 Virus Infections, Coronavirus Disease 19, Disease, COVID-19 Virus, COVID 19 Virus Infection, Virus Infection, COVID-19, SARS-2 Infection, SARS-CoV2 Infection, Infection, 2019-nCoV, Disease caused by severe acute respiratory syndrome coronavirus 2, 2019-nCoV Infection, COVID-19 Virus Diseases, COVID19	T047	Disease or Syndrome	1.0
H32NzLzUDQ	Tetanus	Tetanus	DISEASE	C0039614	Tetanus	A disease caused by tetanospasmin, a powerful protein toxin produced by CLOSTRIDIUM TETANI. Tetanus usually occurs after an acute injury, such as a puncture wound or laceration. Generalized tetanus, the most common form, is characterized by tetanic muscular contractions and hyperreflexia. Localized tetanus presents itself as a mild condition with manifestations restricted to muscles near the wound. It may progress to the generalized form.	Infection due to Clostridium tetani, Infection caused by Clostridium tetani, Infections, Clostridium tetani, Infection, Clostridium tetani, Tetanus (disorder), Infection caused by Clostridium tetani (disorder), clostridial tetanus, TETANUS, tetanus, Clostridium tetani Infections, Clostridium tetani Infection, Tetanus	T047	Disease or Syndrome	1.0
JkNstkPohb	Tinea Barbae	Tinea Barbae	DISEASE	C2349994	Tinea barbae		Folliculitis barbae, Sycosis vulgaris, Tinea Barbae, beard ringworm, Sycosis, mycotic, Mycotic sycosis, Tinea barbae (disorder), barber's itch, Barbers' itch, barber rash, barbers itch, Sycosis barbae, folliculitis barbae, Tinea sycosis, barber itch, barbers rash, Dermatophytosis of beard, sycosis barbae, Tinea barbae, Sycosis barbae, not parasitic, tinea barbae, sycosis vulgaris, Barbers' rash	T047	Disease or Syndrome	1.0
HAnbDrvoEB	Tinea Capitis	Tinea Capitis	DISEASE	C0040250	Tinea Capitis	Ringworm of the scalp and associated hair mainly caused by species of MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON, which may occasionally involve the eyebrows and eyelashes.	Profunda Capitis, Trichophytia, Profunda, Tinea Capitis, Capitis, Trichophytia Profunda, Profundas, Tinea Capitis, tinea scalp, TINEA CAPITIS, Black dot ringworm, Trichophytia Profunda Barbae, Dermatophytosis of scalp, ringworms scalp, black dot ringworm, ringworm of the scalp, capitis tinea, Barbae, Trichophytia Profunda, scalp tinea, Trichophytia Profunda Capitis, Capitis Profundas, Tinea, Trichophytia Profunda Capitides, Profunda Barbae, Trichophytia, Tinea of scalp, Profunda Capitides, Trichophytia, ringworm scalp, Tinea Capitis Profundas, Tinea capitis, tinea capitis, ringworm of scalp, Ringworm of the scalp, Tinea capitis (disorder), Tinea Capitis Profunda, Capitides, Trichophytia Profunda, Capitis Profunda, Tinea, scalp ringworm	T047	Disease or Syndrome	1.0
3CcTF3Eu5x	Tinea corporis	Tinea corporis	DISEASE	C0040252	Tinea corporis (disorder)		Tinea circinatus, body ringworm, Tinea Corporis, Herpes circinatus, corporis tinea, Tinea corporis (disorder), tinea corporis, tinea body, body tinea, herpes circinatus, Body tinea, TINEA CIRCINATA, Tinea circinata, TINEA CORPORIS, Tinea corporis, of body ringworm	T047	Disease or Syndrome	1.0
G7gLCBZqnm	Tinea Cruris	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	T047	Disease or Syndrome	1.0
ZfQfoeTSut	Tinea Nigra	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	T047	Disease or Syndrome	1.0
vXFyaFnBkg	Tinea Pedis	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	T047	Disease or Syndrome	1.0
Qn8WGA3kSY	Tinea Versicolor	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	T047	Disease or Syndrome	1.0
GazpLaL2WV	Tinea in emergency medicine	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	T047	Disease or Syndrome	1.0
6qH9ftSGzZ	Toxic Epidermal Necrolysis (ten)	Necrolysis	DISEASE	C0151626	epidermal necrolysis		EPIDERMAL NECROLYSIS, necrolysis epidermal, NECROLYSIS EPIDERMAL	T047	Disease or Syndrome	0.759
ko4bZC5mU2	Toxic shock syndrome	Toxic shock syndrome	DISEASE	C0600327	Toxic Shock Syndrome	A rare acute life-threatening systemic bacterial noncontagious illness caused by any of several related staphylococcal exotoxins. It is characterized by high fever, hypotension, rash, multi-organ dysfunction, and cutaneous desquamation during the early convalescent period. The toxins affect the host immune system, causing an exuberant and pathological host inflammatory response. Laboratory findings include leukocytosis, elevated prothrombin time, hypoalbuminemia, hypocalcemia, and pyuria.	TOXIC SHOCK SYNDROME, Shock Syndrome, Toxic, TOXIC-SHOCK SYNDROME, Toxic shock syndrome (disorder), Bacterial TSS, toxic shock syndrome (TSS), Toxic Shock, TSS, Gram-positive septic shock, toxic-shock syndrome, Toxic Shock Syndromes, Bacterial toxic-shock syndrome, toxic shock syndrome, Toxic Shock Syndrome, Toxic shock syndrome, tss, Gramme-positive septic shock, TSS - Toxic shock syndrome, SYNDROME TOXIC SHOCK, Shock, Toxic, toxic shock	T047	Disease or Syndrome	1.0
VUDN7ccyii	Toxocariasis	Toxocariasis	DISEASE	C0040553	Toxocariasis	Infection by round worms of the genus TOXOCARA, usually found in wild and domesticated cats and dogs and foxes, except for the larvae, which may produce visceral and ocular larva migrans in man.	Infection caused by Toxocara (disorder), toxocarosis, toxocariasis, TOXOCARIASIS, Infection due to Toxocara, Toxocarosis, Infection caused by Toxocara, Toxocara infection, Toxocariasis, Toxocariases	T047	Disease or Syndrome	1.0
5PS3t9kJmx	Toxoplasmosis	Toxoplasmosis	DISEASE	C0040558	Toxoplasmosis	The acquired form of infection by Toxoplasma gondii in animals and man.	Toxoplasmosis (disorder), Toxoplasma gondii Infection, Toxoplasmosis, toxoplasmoses, Infection by Toxoplasma gondii, Toxoplasmosis, unspecified, toxoplasmosis, TOXOPLASMOSIS, Infection, Toxoplasma gondii	T047	Disease or Syndrome	1.0
rVbrEWsBpJ	Toxoplasmosis Organism-Specific therapy	Toxoplasmosis	DISEASE	C0040558	Toxoplasmosis	The acquired form of infection by Toxoplasma gondii in animals and man.	Toxoplasmosis (disorder), Toxoplasma gondii Infection, Toxoplasmosis, toxoplasmoses, Infection by Toxoplasma gondii, Toxoplasmosis, unspecified, toxoplasmosis, TOXOPLASMOSIS, Infection, Toxoplasma gondii	T047	Disease or Syndrome	1.0
K6rwBqEjp2	Trachoma	Trachoma	DISEASE	C0040592	Trachoma	A chronic infection of the CONJUNCTIVA and CORNEA caused by CHLAMYDIA TRACHOMATIS.	Trachoma, TRACHOMA, Trachoma, unspecified, Trachoma NOS, Ophthalmia, Egyptian, trachoma, Trachoma, NOS, Egyptian Ophthalmia, Trachomas, Trachoma (disorder)	T047	Disease or Syndrome	1.0
ihPiVNbbZQ	Transient neonatal Pustular Melanosis	Pustular Melanosis	DISEASE	C0333369	Pustular		pustular, Pustular, Pustular (qualifier value)	T169	Functional Concept	0.745
wAyjpyf7bK	Trench fever	Trench fever	DISEASE	C0040830	Trench Fever	An intermittent fever characterized by intervals of chills, fever, and splenomegaly each of which may last as long as 40 hours. It is caused by BARTONELLA QUINTANA and transmitted by the human louse.	Wolhynian fever, Febris quintata, FEVER, QUINTAN, FEVER, FIVE-DAY, FEVER, SHIN BONE, Bartonellosis due to Bartonella quintana infection, Fever, Trench, Infection, Bartonella quintana, Fever due to Rochalimaea quintana, Bartonella quintana Infection, Trench fever (disorder), Bartonella quintana Infections, Fever due to Bartonella quintana, HIS-WERNER DISEASE, TRENCH FEVER, Five day fever, Trench fever, FEVER, VOLHYNIAN, FEVER, MEUSE, Quintan fever	T047	Disease or Syndrome	1.0
AMBMpLv8B5	Treponematosis (Endemic Syphilis, yaws, and Pinta)	Treponematosis	DISEASE	C3825577	Treponematoses			T047	Disease or Syndrome	0.829
ikoi5XtHTr	Trichomoniasis	Trichomoniasis	DISEASE	C0040921	Trichomonas Infections	Infections in birds and mammals produced by various species of Trichomonas.	Trichomonosis, Trichomonas Infection, trichomonosis, Infections, Trichomonas, Infection by Trichomonas, Trichomoniases, Infection, Trichomonas, Disease due to Trichomonadidae, DISEASES DUE TO TRICHOMONADIDAE, Trichomonas infection, Trichomoniasis, unspecified, Disease caused by Trichomonadidae (disorder), Infection caused by Trichomonas, trichomoniasis, Infection by Trichomonas, NOS, Trich, Infection caused by Trichomonas (disorder), trichomonas, TRICHOMONAL INFECTION, Disease caused by Trichomonadidae, Trichomoniasis, trichomona, Trichomonas Infections, trichomonas infection, TRICHOMONIASIS	T047	Disease or Syndrome	1.0
kShtBLuDsA	Trichomycosis Axillaris	Trichomycosis	DISEASE	C0040930	Trichomycosis axillaris		Trichomycosis nodosa, Trichomycosis axillaris (disorder), Trichonocardiasis axillaris, Trichomycosis axillaris, Axillary trichomycosis due to Corynebacterium tenuis	T047	Disease or Syndrome	0.799
szDCS4zqiL	Trichomycosis Pubis	Trichomycosis Pubis	DISEASE	C1960457	Trichomycosis pubis		Trichomycosis pubis (disorder)	T047	Disease or Syndrome	1.0
QJgpjKa3j5	Trichosporon infections	Trichosporon infections	DISEASE	C0343939	Trichosporonosis	Fungal infections caused by TRICHOSPORON that may become systemic especially in an IMMUNOCOMPROMISED HOST. Clinical manifestations range from superficial cutaneous infections to systemic lesions in multiple organs.	Trichosporon Infection, Trichosporonosis (disorder), Trichosporonosis, Infection, Trichosporon, Trichosporon Infections, Trichosporonoses	T047	Disease or Syndrome	1.0
vJWcsBg4dR	Trigonitis	Trigonitis	DISEASE	C1261278	Trigonitis	Inflammation of the trigone of the urinary bladder.	TRIGONITIS, Trigonitis (disorder), trigonitis, Trigonitis, Trigonitis, NOS	T047	Disease or Syndrome	1.0
EPxxEgGoQj	Tuberculosis (TB)	Tuberculosis	DISEASE	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	T047	Disease or Syndrome	1.0
EPxxEgGoQj	Tuberculosis (TB)	TB	DISEASE	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	T047	Disease or Syndrome	1.0
mPnxAz8Mf3	Tuberculosis Organism-Specific therapy	Tuberculosis	DISEASE	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	T047	Disease or Syndrome	1.0
suYtGAztGz	Tuberculous Meningitis	Meningitis	DISEASE	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	T047	Disease or Syndrome	1.0
XThfKP39R4	Tularemia	Tularemia	DISEASE	C0041351	Tularemia	A plague-like disease of rodents, transmissible to man. It is caused by FRANCISELLA TULARENSIS and is characterized by fever, chills, headache, backache, and weakness.	Francis' disease, Infection, Francisella tularensis, Infection by Francisella tularensis, OHARA DISEASE, Tularaemia, NOS, Deerfly fever, FRANCIS DISEASE, Rabbit fever, rabbit fever, Francisella tularensis Infections, Tularemia, O'Hara's disease, deerfly fever, Yatobyo, fever rabbits, Deer fly fever, tularaemia, Ohara's disease, Unspecified tularemia, tularemia, FEVER, RABBIT, TULAREMIA, tularemias, Francisella tularensis Infection, fever rabbit, Pahvant Valley plague, Pahvant Valley fever, Tularaemia, FEVER, DEER FLY, Tularemias, Tularemia, NOS, Tularemia (disorder)	T047	Disease or Syndrome	1.0
Y54WTrN3SE	Tungiasis	Tungiasis	DISEASE	C0277356	Tunga penetrans infestation	An infestation with the flea TUNGA PENETRANS causing inflammation, pruritus, and pain, in both humans and other mammals. There is a high incidence of secondary infections such as BACTEREMIA and TETANUS.	Tunga penetrans infestation (disorder), Tungiasis, tungiasis, Jiggers infestation, jiggers, Chigoe disease, Tunga penetrans infestation, Sarcopsyllosis, Infestation by Tunga penetrans, Niguiasis, Jigger disease, Tunga penetrans infection, Infestation by chigoe, Sand flea infestation, Infestation by sand flea, Chigoe infestation, Tungiasis (sandflea) infestation	T047	Disease or Syndrome	1.0
pxNJ546Usw	Upper respiratory tract infection	Upper respiratory tract infection	DISEASE	C0041912	Upper Respiratory Infections	An infectious process affecting the upper respiratory tract (nose, paranasal sinuses, pharynx, larynx, or trachea). Symptoms include congestion, sneezing, coughing, fever, and sore throat.	Upper respiratory tract infectious disease, Upper respiratory tract infections, Infections, Upper Respiratory Tract, upper respiratory infections, Upper Respiratory Infections, Upper Respiratory Tract Infections, upper respiratory infection, U.R.I., URTI - Infection of the upper respiratory tract, Upper Respiratory Tract Inflammation, URI - Upper respiratory infection, Upper respiratory infection, Upper respiratory tract infection, Infections, Upper Respiratory, Upper Respiratory Tract Infection, uri, Upper respiratory infection (disorder), UPPER RESP TRACT INFECTION, URI, upper respiratory tract infection (URTI), upper respiratory infection (URI), Respiratory Infection, Upper, Upper respiratory infection, NOS, UPPER RESPIRATORY INFECTION, INFECTION UPPER RESPIRATORY	T047	Disease or Syndrome	1.0
GUBP8cCZEC	Ureaplasma infection	Ureaplasma infection	DISEASE	C0085395	Ureaplasma Infections	Infections with bacteria of the genus UREAPLASMA.	Infections, Ureaplasma, Infection, Ureaplasma, ureaplasma infections, Ureaplasma Infection, ureaplasma infection	T047	Disease or Syndrome	1.0
TDHdYWHhaQ	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	Urinary tract infection	DISEASE	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	T047	Disease or Syndrome	1.0
TDHdYWHhaQ	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	Cystitis	DISEASE	C0010692	Cystitis	Inflammation of the URINARY BLADDER, either from bacterial or non-bacterial causes. Cystitis is usually associated with painful urination (dysuria), increased frequency, urgency, and suprapubic pain.	Cystitides, inflammation of bladder, CYSTITIS (NOS), bladder inflammation, CYSTALGIA, CYSTITIS, Urinary bladder inflammation, Cystitis, NOS, Cystitis (disorder), Cystitis, unspecified, Urinary bladder inflamed, cystitis, Urocystitis, Cystitis of the urinary bladder, Inflammation of urinary bladder, Bladder infection, Cystitis	T047	Disease or Syndrome	1.0
TDHdYWHhaQ	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	bladder infection	DISEASE	C0010692	Cystitis	Inflammation of the URINARY BLADDER, either from bacterial or non-bacterial causes. Cystitis is usually associated with painful urination (dysuria), increased frequency, urgency, and suprapubic pain.	Cystitides, inflammation of bladder, CYSTITIS (NOS), bladder inflammation, CYSTALGIA, CYSTITIS, Urinary bladder inflammation, Cystitis, NOS, Cystitis (disorder), Cystitis, unspecified, Urinary bladder inflamed, cystitis, Urocystitis, Cystitis of the urinary bladder, Inflammation of urinary bladder, Bladder infection, Cystitis	T047	Disease or Syndrome	1.0
f6D3aQNzm7	Urinary tract infection (Uti) in males	Urinary tract infection	DISEASE	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	T047	Disease or Syndrome	1.0
DnL937JJ6L	Urinary tract infection Organism-Specific therapy	Urinary tract infection	DISEASE	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	T047	Disease or Syndrome	1.0
