InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score	Document
LUxeZ42yGh	(10):107004 . 62.Soneja s, Jiang C, Fisher J, Upperman Cr, Mitchell C, Sapkota a . exposure to extreme heat and precipitation events associated with increased risk of hospitalization for asthma Inmaryland, U.S.A. Environ health 2016; 15 (1):57 . 63 . Gilmour MI, Jaakkola MS, London Sj, Nel Ae, Rogers ca . How exposure to environmental tobacco smoke, outdoor Airpollutants, and increased pollen burdens Inﬂuences the incidence of asthma . Environ health Perspect 2006; 114 (4):627633 . 64.Holm SM, Miller MD, Balmes Jr. health effects of Wildﬁre smoke in children and public health tools: a narrative review . J exposure SCI Environ Epidemiol 2021; 31 (1):1–20 . 65.Ziska Lh . An overview of rising Co ₂And Climatic change on Aeroallergens and allergic diseases . allergy asthma Immunol Res2020; 12 (5):771–82.	Co	GENE_OR_GENE_PRODUCT	C0007018	carbon monoxide	Carbon monoxide (CO). A poisonous colorless, odorless, tasteless gas. It combines with hemoglobin to form carboxyhemoglobin, which has no oxygen carrying capacity. The resultant oxygen deprivation causes headache, dizziness, decreased pulse and respiratory rates, unconsciousness, and death. (From Merck Index, 11th ed)	T131,T197	Hazardous or Poisonous Substance,Inorganic Chemical	Carbon Monoxide, Carboneum oxygenisatum, CARBON MONOXIDE, carbon(II) oxide, CO, co carbon monoxide, Carbon monoxide, Carbon monoxide (substance), carbon monoxide, Monoxide, Carbon, CO - Carbon monoxide, Carbon monoxide gas	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
x3NcKDVLLu	66.Karvonen am, Hyv €Arinen a, Korppi M. moisture damage and asthma: a birth Cohort study . Pediatrics 2015; 135 (3): E598–606 . 67.Li L, LIN Gz, Liu Hz, Guo Y, Ou CQ, Chen Py . can the air pollution index be used to communicate the health risks of air Pollu-Tion? Environ Pollut 2015; 205:153–60: barking, Essex: 1987 . 68.Hipper Tj, Davis R, Massey PM . The disaster information needs of families of children with special Healthcare needs: Ascoping review . health Secur 2018; 16 (3):178–92 . 69.Bergeron MF . training and competing in the heat in youth sports: no sweat? BR J sports Med 2015; 49 (13):837–9 . 70.Basu R, Ostro Bd . A Multicounty analysis identifying the populations vulnerable to mortality associated with high Ambient temperature in California . am J Epidemiol 2008; 168 (6):632–7.	Hyv	CANCER								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
x3NcKDVLLu	66.Karvonen am, Hyv €Arinen a, Korppi M. moisture damage and asthma: a birth Cohort study . Pediatrics 2015; 135 (3): E598–606 . 67.Li L, LIN Gz, Liu Hz, Guo Y, Ou CQ, Chen Py . can the air pollution index be used to communicate the health risks of air Pollu-Tion? Environ Pollut 2015; 205:153–60: barking, Essex: 1987 . 68.Hipper Tj, Davis R, Massey PM . The disaster information needs of families of children with special Healthcare needs: Ascoping review . health Secur 2018; 16 (3):178–92 . 69.Bergeron MF . training and competing in the heat in youth sports: no sweat? BR J sports Med 2015; 49 (13):837–9 . 70.Basu R, Ostro Bd . A Multicounty analysis identifying the populations vulnerable to mortality associated with high Ambient temperature in California . am J Epidemiol 2008; 168 (6):632–7.	LIN	SIMPLE_CHEMICAL	C0574448	Lingala language	A Niger-Congo Bantu language spoken throughout the northwestern part of the Democratic Republic of the Congo and a large part of the Republic of the Congo.	T171	Language	Lingala language, Lingala language (qualifier value), Lingala, Lingala Language, LIN	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
x3NcKDVLLu	66.Karvonen am, Hyv €Arinen a, Korppi M. moisture damage and asthma: a birth Cohort study . Pediatrics 2015; 135 (3): E598–606 . 67.Li L, LIN Gz, Liu Hz, Guo Y, Ou CQ, Chen Py . can the air pollution index be used to communicate the health risks of air Pollu-Tion? Environ Pollut 2015; 205:153–60: barking, Essex: 1987 . 68.Hipper Tj, Davis R, Massey PM . The disaster information needs of families of children with special Healthcare needs: Ascoping review . health Secur 2018; 16 (3):178–92 . 69.Bergeron MF . training and competing in the heat in youth sports: no sweat? BR J sports Med 2015; 49 (13):837–9 . 70.Basu R, Ostro Bd . A Multicounty analysis identifying the populations vulnerable to mortality associated with high Ambient temperature in California . am J Epidemiol 2008; 168 (6):632–7.	Liu	CELLULAR_COMPONENT	C1001173	Punica granatum		T002	Plant	punica granatum, granatum punica, grenadier, shi liu, Punica granatum, granado, zakuro	0.739	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
x3NcKDVLLu	66.Karvonen am, Hyv €Arinen a, Korppi M. moisture damage and asthma: a birth Cohort study . Pediatrics 2015; 135 (3): E598–606 . 67.Li L, LIN Gz, Liu Hz, Guo Y, Ou CQ, Chen Py . can the air pollution index be used to communicate the health risks of air Pollu-Tion? Environ Pollut 2015; 205:153–60: barking, Essex: 1987 . 68.Hipper Tj, Davis R, Massey PM . The disaster information needs of families of children with special Healthcare needs: Ascoping review . health Secur 2018; 16 (3):178–92 . 69.Bergeron MF . training and competing in the heat in youth sports: no sweat? BR J sports Med 2015; 49 (13):837–9 . 70.Basu R, Ostro Bd . A Multicounty analysis identifying the populations vulnerable to mortality associated with high Ambient temperature in California . am J Epidemiol 2008; 168 (6):632–7.	Py	GENE_OR_GENE_PRODUCT	C0072641	Py 11		T109,T121	Organic Chemical,Pharmacologic Substance		0.716	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
x3NcKDVLLu	66.Karvonen am, Hyv €Arinen a, Korppi M. moisture damage and asthma: a birth Cohort study . Pediatrics 2015; 135 (3): E598–606 . 67.Li L, LIN Gz, Liu Hz, Guo Y, Ou CQ, Chen Py . can the air pollution index be used to communicate the health risks of air Pollu-Tion? Environ Pollut 2015; 205:153–60: barking, Essex: 1987 . 68.Hipper Tj, Davis R, Massey PM . The disaster information needs of families of children with special Healthcare needs: Ascoping review . health Secur 2018; 16 (3):178–92 . 69.Bergeron MF . training and competing in the heat in youth sports: no sweat? BR J sports Med 2015; 49 (13):837–9 . 70.Basu R, Ostro Bd . A Multicounty analysis identifying the populations vulnerable to mortality associated with high Ambient temperature in California . am J Epidemiol 2008; 168 (6):632–7.	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
x3NcKDVLLu	66.Karvonen am, Hyv €Arinen a, Korppi M. moisture damage and asthma: a birth Cohort study . Pediatrics 2015; 135 (3): E598–606 . 67.Li L, LIN Gz, Liu Hz, Guo Y, Ou CQ, Chen Py . can the air pollution index be used to communicate the health risks of air Pollu-Tion? Environ Pollut 2015; 205:153–60: barking, Essex: 1987 . 68.Hipper Tj, Davis R, Massey PM . The disaster information needs of families of children with special Healthcare needs: Ascoping review . health Secur 2018; 16 (3):178–92 . 69.Bergeron MF . training and competing in the heat in youth sports: no sweat? BR J sports Med 2015; 49 (13):837–9 . 70.Basu R, Ostro Bd . A Multicounty analysis identifying the populations vulnerable to mortality associated with high Ambient temperature in California . am J Epidemiol 2008; 168 (6):632–7.	sweat	TISSUE	C0038984	Sweat	The fluid excreted by the SWEAT GLANDS. It consists of water containing sodium chloride, phosphate, urea, ammonia, and other waste products.	T031	Body Substance	Portion of sweat, Sweat, Sweat, NOS, sweat, Sweat (substance), perspiration, Perspiration, NOS, Perspiration, Sweats	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
x3NcKDVLLu	66.Karvonen am, Hyv €Arinen a, Korppi M. moisture damage and asthma: a birth Cohort study . Pediatrics 2015; 135 (3): E598–606 . 67.Li L, LIN Gz, Liu Hz, Guo Y, Ou CQ, Chen Py . can the air pollution index be used to communicate the health risks of air Pollu-Tion? Environ Pollut 2015; 205:153–60: barking, Essex: 1987 . 68.Hipper Tj, Davis R, Massey PM . The disaster information needs of families of children with special Healthcare needs: Ascoping review . health Secur 2018; 16 (3):178–92 . 69.Bergeron MF . training and competing in the heat in youth sports: no sweat? BR J sports Med 2015; 49 (13):837–9 . 70.Basu R, Ostro Bd . A Multicounty analysis identifying the populations vulnerable to mortality associated with high Ambient temperature in California . am J Epidemiol 2008; 168 (6):632–7.	BR	GENE_OR_GENE_PRODUCT	C0006222	Bromides	Salts of hydrobromic acid, HBr, with the bromine atom in the 1- oxidation state. (From McGraw-Hill Dictionary of Scientific and Technical Terms, 4th ed)	T197	Inorganic Chemical	Bromides, Bromide, Bromide salt, NOS, bromide, Bromide salt, br, bromide (Br), Bromide, NOS, bromides, Bromide salt (substance)	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
AEamQMWpLb	71 . Hoffman Js, Shandas V, Pendleton N. the effects of historical housing policies on resident exposure to Intra-Urban heat: a study of 108 us urban areas . climate 2020; 8 (1):12 . 72.Bar-Or O, Dotan R, Inbar O, Rotshtein a, Zonder H. voluntary Hypohydration in 10- to 12-year-old boys . J Appl Physiol 1980; 48 (1):104–8 . 73.Smith CJ . Pediatric Thermoregulation: considerations in the face of global climate change . nutrients 2019; 11 (9):2010 . 74.American Academy of Pediatrics Committee on school health, Bergeron MF, Devore C, rice Sg . policy Statement— 12 Curr probl Pediatr Adolesc health care, June 2021	Hoffman Js	ORGANISM	C3715290	Hoffmania		T204	Eukaryote	Hoffmania <flies>	0.751	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
AEamQMWpLb	71 . Hoffman Js, Shandas V, Pendleton N. the effects of historical housing policies on resident exposure to Intra-Urban heat: a study of 108 us urban areas . climate 2020; 8 (1):12 . 72.Bar-Or O, Dotan R, Inbar O, Rotshtein a, Zonder H. voluntary Hypohydration in 10- to 12-year-old boys . J Appl Physiol 1980; 48 (1):104–8 . 73.Smith CJ . Pediatric Thermoregulation: considerations in the face of global climate change . nutrients 2019; 11 (9):2010 . 74.American Academy of Pediatrics Committee on school health, Bergeron MF, Devore C, rice Sg . policy Statement— 12 Curr probl Pediatr Adolesc health care, June 2021	Inbar O	SIMPLE_CHEMICAL	C5061736	Inbaria		T204	Eukaryote		0.715	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
AEamQMWpLb	71 . Hoffman Js, Shandas V, Pendleton N. the effects of historical housing policies on resident exposure to Intra-Urban heat: a study of 108 us urban areas . climate 2020; 8 (1):12 . 72.Bar-Or O, Dotan R, Inbar O, Rotshtein a, Zonder H. voluntary Hypohydration in 10- to 12-year-old boys . J Appl Physiol 1980; 48 (1):104–8 . 73.Smith CJ . Pediatric Thermoregulation: considerations in the face of global climate change . nutrients 2019; 11 (9):2010 . 74.American Academy of Pediatrics Committee on school health, Bergeron MF, Devore C, rice Sg . policy Statement— 12 Curr probl Pediatr Adolesc health care, June 2021	H.	ORGANISM	C0445868	Helicobacter felis	A species of HELICOBACTER that colonizes in the STOMACH of laboratory MICE; CATS; and DOGS. It is associated with lymphoid follicular hyperplasia and mild GASTRITIS in CATS.	T007	Bacterium	Helicobacter felis (organism), Helicobacter felis, H. felis	0.762	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
AEamQMWpLb	71 . Hoffman Js, Shandas V, Pendleton N. the effects of historical housing policies on resident exposure to Intra-Urban heat: a study of 108 us urban areas . climate 2020; 8 (1):12 . 72.Bar-Or O, Dotan R, Inbar O, Rotshtein a, Zonder H. voluntary Hypohydration in 10- to 12-year-old boys . J Appl Physiol 1980; 48 (1):104–8 . 73.Smith CJ . Pediatric Thermoregulation: considerations in the face of global climate change . nutrients 2019; 11 (9):2010 . 74.American Academy of Pediatrics Committee on school health, Bergeron MF, Devore C, rice Sg . policy Statement— 12 Curr probl Pediatr Adolesc health care, June 2021	MF	GENE_OR_GENE_PRODUCT	C0026948	Mycosis Fungoides	A chronic, malignant T-cell lymphoma of the skin. In the late stages, the LYMPH NODES and viscera are affected.	T191	Neoplastic Process	MF - Mycosis fungoides, Mycosis fungoides, Mycosis fungoides (morphologic abnormality), Cutaneous epitheliotropic lymphoma, Mycosis fungoides (disorder), mycosis fungoides lymphoma, Mycosis fungoides (clinical), mf, Epitheliotropic T-cell lymphoma, MYCOSIS FUNGOIDES, mycosis fungoides, GRANULOMA, FUNGOIDES, Mycosis Fungoides	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
txhSpJCpAV	Climatic heat stress and exercising children and adolescents . Pediatrics 2011; 128 (3): E741–7 . 75.Groot E, Abelsohn a, Moore K. practical strategies for prevention and treatment of Heat-Induced illness . can Fam Phys 2014; 60 (8):729.: -E394 . 76 . Westaway K, Frank O, husband a . medicines can affect Thermoregulation and accentuate the risk of dehydration and Heatrelated illness during hot weather . J Clin PHARM ther 2015; 40 (4):363-367 . 77.Jhun I, Mata Da, Nordio f, Lee M, Schwartz J, Zanobetti A. Ambient temperature and sudden infant death syndrome in the United States . Epidemiology 2017; 28 (5):728–34: (Cambridge, mass). 78.American Academy of Pediatr Ics Council on environmental	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
txhSpJCpAV	Climatic heat stress and exercising children and adolescents . Pediatrics 2011; 128 (3): E741–7 . 75.Groot E, Abelsohn a, Moore K. practical strategies for prevention and treatment of Heat-Induced illness . can Fam Phys 2014; 60 (8):729.: -E394 . 76 . Westaway K, Frank O, husband a . medicines can affect Thermoregulation and accentuate the risk of dehydration and Heatrelated illness during hot weather . J Clin PHARM ther 2015; 40 (4):363-367 . 77.Jhun I, Mata Da, Nordio f, Lee M, Schwartz J, Zanobetti A. Ambient temperature and sudden infant death syndrome in the United States . Epidemiology 2017; 28 (5):728–34: (Cambridge, mass). 78.American Academy of Pediatr Ics Council on environmental	K.	SIMPLE_CHEMICAL	C0315260	Klebsiella oxytoca	A species of gram-negative bacteria causing URINARY TRACT INFECTIONS and SEPTICEMIA.	T007	Bacterium	K. oxytoca, Bacillus oxytocus perniciosus, klebsiella oxytoca, Klebsiella oxytoca, Klebsiella oxytoca (organism)	0.726	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
txhSpJCpAV	Climatic heat stress and exercising children and adolescents . Pediatrics 2011; 128 (3): E741–7 . 75.Groot E, Abelsohn a, Moore K. practical strategies for prevention and treatment of Heat-Induced illness . can Fam Phys 2014; 60 (8):729.: -E394 . 76 . Westaway K, Frank O, husband a . medicines can affect Thermoregulation and accentuate the risk of dehydration and Heatrelated illness during hot weather . J Clin PHARM ther 2015; 40 (4):363-367 . 77.Jhun I, Mata Da, Nordio f, Lee M, Schwartz J, Zanobetti A. Ambient temperature and sudden infant death syndrome in the United States . Epidemiology 2017; 28 (5):728–34: (Cambridge, mass). 78.American Academy of Pediatr Ics Council on environmental	Fam Phys	GENE_OR_GENE_PRODUCT								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
txhSpJCpAV	Climatic heat stress and exercising children and adolescents . Pediatrics 2011; 128 (3): E741–7 . 75.Groot E, Abelsohn a, Moore K. practical strategies for prevention and treatment of Heat-Induced illness . can Fam Phys 2014; 60 (8):729.: -E394 . 76 . Westaway K, Frank O, husband a . medicines can affect Thermoregulation and accentuate the risk of dehydration and Heatrelated illness during hot weather . J Clin PHARM ther 2015; 40 (4):363-367 . 77.Jhun I, Mata Da, Nordio f, Lee M, Schwartz J, Zanobetti A. Ambient temperature and sudden infant death syndrome in the United States . Epidemiology 2017; 28 (5):728–34: (Cambridge, mass). 78.American Academy of Pediatr Ics Council on environmental	Frank O	SIMPLE_CHEMICAL								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
txhSpJCpAV	Climatic heat stress and exercising children and adolescents . Pediatrics 2011; 128 (3): E741–7 . 75.Groot E, Abelsohn a, Moore K. practical strategies for prevention and treatment of Heat-Induced illness . can Fam Phys 2014; 60 (8):729.: -E394 . 76 . Westaway K, Frank O, husband a . medicines can affect Thermoregulation and accentuate the risk of dehydration and Heatrelated illness during hot weather . J Clin PHARM ther 2015; 40 (4):363-367 . 77.Jhun I, Mata Da, Nordio f, Lee M, Schwartz J, Zanobetti A. Ambient temperature and sudden infant death syndrome in the United States . Epidemiology 2017; 28 (5):728–34: (Cambridge, mass). 78.American Academy of Pediatr Ics Council on environmental	Nordio f	SIMPLE_CHEMICAL								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
txhSpJCpAV	Climatic heat stress and exercising children and adolescents . Pediatrics 2011; 128 (3): E741–7 . 75.Groot E, Abelsohn a, Moore K. practical strategies for prevention and treatment of Heat-Induced illness . can Fam Phys 2014; 60 (8):729.: -E394 . 76 . Westaway K, Frank O, husband a . medicines can affect Thermoregulation and accentuate the risk of dehydration and Heatrelated illness during hot weather . J Clin PHARM ther 2015; 40 (4):363-367 . 77.Jhun I, Mata Da, Nordio f, Lee M, Schwartz J, Zanobetti A. Ambient temperature and sudden infant death syndrome in the United States . Epidemiology 2017; 28 (5):728–34: (Cambridge, mass). 78.American Academy of Pediatr Ics Council on environmental	A.	ORGANISM	C1207094	Alouatta pigra		T015	Mammal	Mexican black howler monkey, A. pigra, Alouatta pigra, Alouatta pigra (organism), Mexican Black Howler Monkeys	0.721	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YkTvs3HQ6m	Health, section on Dermatology, balk Sj . ultraviolet radiation: Ahazard to children and adolescents . Pediatrics 2011; 127 (3):588 . 79 . NOAA national centers for environmental information (Ncei). U.S. 2020 billion-dollar weather and climate disasters (2021). Https: //Www.Ncdc.Noaa.Gov/Billions/ . accessed May 7, 2021 . 80.American Academy of Pediatrics disaster preparedness advisory Coucil . Committee on Pediatric emergency medicine . ensuring the health of children in disasters . Pediatrics . 2015; 136 (5): E1407–17 . 81.Garza M, Feria arroyo Tp, Casillas Ea, Sanchez-Cordero V, Rivaldi cl, Sarkar S. projected future distributions of Vectorsof Trypanosoma Cruzi in North America under climate change scenarios . Plos Negl Trop DIS 2014; 8 (5): E2818.	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YkTvs3HQ6m	Health, section on Dermatology, balk Sj . ultraviolet radiation: Ahazard to children and adolescents . Pediatrics 2011; 127 (3):588 . 79 . NOAA national centers for environmental information (Ncei). U.S. 2020 billion-dollar weather and climate disasters (2021). Https: //Www.Ncdc.Noaa.Gov/Billions/ . accessed May 7, 2021 . 80.American Academy of Pediatrics disaster preparedness advisory Coucil . Committee on Pediatric emergency medicine . ensuring the health of children in disasters . Pediatrics . 2015; 136 (5): E1407–17 . 81.Garza M, Feria arroyo Tp, Casillas Ea, Sanchez-Cordero V, Rivaldi cl, Sarkar S. projected future distributions of Vectorsof Trypanosoma Cruzi in North America under climate change scenarios . Plos Negl Trop DIS 2014; 8 (5): E2818.	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YkTvs3HQ6m	Health, section on Dermatology, balk Sj . ultraviolet radiation: Ahazard to children and adolescents . Pediatrics 2011; 127 (3):588 . 79 . NOAA national centers for environmental information (Ncei). U.S. 2020 billion-dollar weather and climate disasters (2021). Https: //Www.Ncdc.Noaa.Gov/Billions/ . accessed May 7, 2021 . 80.American Academy of Pediatrics disaster preparedness advisory Coucil . Committee on Pediatric emergency medicine . ensuring the health of children in disasters . Pediatrics . 2015; 136 (5): E1407–17 . 81.Garza M, Feria arroyo Tp, Casillas Ea, Sanchez-Cordero V, Rivaldi cl, Sarkar S. projected future distributions of Vectorsof Trypanosoma Cruzi in North America under climate change scenarios . Plos Negl Trop DIS 2014; 8 (5): E2818.	Trypanosoma Cruzi	ORGANISM	C0041221	Trypanosoma cruzi	The agent of South American trypanosomiasis or CHAGAS DISEASE. Its vertebrate hosts are man and various domestic and wild animals. Insects of several species are vectors.	T204	Eukaryote	Trypanosoma escomelis, American trypanosome, Trypanosoma cruzi (organism), Trypanosoma cruzi, cruzi trypanosoma, cruzi, Trypanosoma, Trypanosoma cruzus, trypanosoma cruzi, Trypanosoma triatomae	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YkTvs3HQ6m	Health, section on Dermatology, balk Sj . ultraviolet radiation: Ahazard to children and adolescents . Pediatrics 2011; 127 (3):588 . 79 . NOAA national centers for environmental information (Ncei). U.S. 2020 billion-dollar weather and climate disasters (2021). Https: //Www.Ncdc.Noaa.Gov/Billions/ . accessed May 7, 2021 . 80.American Academy of Pediatrics disaster preparedness advisory Coucil . Committee on Pediatric emergency medicine . ensuring the health of children in disasters . Pediatrics . 2015; 136 (5): E1407–17 . 81.Garza M, Feria arroyo Tp, Casillas Ea, Sanchez-Cordero V, Rivaldi cl, Sarkar S. projected future distributions of Vectorsof Trypanosoma Cruzi in North America under climate change scenarios . Plos Negl Trop DIS 2014; 8 (5): E2818.	Negl Trop DIS	SIMPLE_CHEMICAL								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
etdr48bTcp	82.Beard CB, Eisen RJ, Barker cm . CH . 5: Vectorborne diseases . In: the impacts of climate change on human health in Theunited States: a Scientiﬁc assessment . Washington, DC: U.S.: global change research program; 2016. P. 129–56 . 83 . Lancet Countdown Lcohaccpbftusoasr, Lester Pk, Hess Jj . Lancet Countdown U.S. policy brief, Lancet Countdown Lcohaccpbftusoasr, London, United Kingdom . 84.Baker-Austin C, Trinanes J, Gonzalez-Escalona N, Martinezurtaza J. Non-Cholera Vibrios: the microbial barometer of climate change . trends Microbiol 2017; 25 (1):76–84 . 85.Gobler CJ, Doherty OM, Hattenrath-Lehmann TK, Grifﬁth Aw, Kang Y, Litaker Rw . ocean warming since 1982 has expanded the niche of toxic Algal blooms in the North Atlantic	human health	ORGANISM	C0018684	Health	The state of the organism when it functions optimally without evidence of disease.	T078	Idea or Concept	Health, Health (qualifier value), health, wellness, Well-being	0.774	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
etdr48bTcp	82.Beard CB, Eisen RJ, Barker cm . CH . 5: Vectorborne diseases . In: the impacts of climate change on human health in Theunited States: a Scientiﬁc assessment . Washington, DC: U.S.: global change research program; 2016. P. 129–56 . 83 . Lancet Countdown Lcohaccpbftusoasr, Lester Pk, Hess Jj . Lancet Countdown U.S. policy brief, Lancet Countdown Lcohaccpbftusoasr, London, United Kingdom . 84.Baker-Austin C, Trinanes J, Gonzalez-Escalona N, Martinezurtaza J. Non-Cholera Vibrios: the microbial barometer of climate change . trends Microbiol 2017; 25 (1):76–84 . 85.Gobler CJ, Doherty OM, Hattenrath-Lehmann TK, Grifﬁth Aw, Kang Y, Litaker Rw . ocean warming since 1982 has expanded the niche of toxic Algal blooms in the North Atlantic	Pk	GENE_OR_GENE_PRODUCT	C0031327	Drug Kinetics	Dynamic and kinetic mechanisms of exogenous chemical DRUG LIBERATION; ABSORPTION; BIOLOGICAL TRANSPORT; TISSUE DISTRIBUTION; BIOTRANSFORMATION; elimination; and DRUG TOXICITY as a function of dosage, and rate of METABOLISM. LADMER, ADME and ADMET are abbreviations for liberation, absorption, distribution, metabolism, elimination, and toxicology.	T039	Physiologic Function	pharmacokinetics, Pharmacokinetics, Kinetics, Drug, mechanism of action, PK, Drug Kinetics, drug kinetics	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
etdr48bTcp	82.Beard CB, Eisen RJ, Barker cm . CH . 5: Vectorborne diseases . In: the impacts of climate change on human health in Theunited States: a Scientiﬁc assessment . Washington, DC: U.S.: global change research program; 2016. P. 129–56 . 83 . Lancet Countdown Lcohaccpbftusoasr, Lester Pk, Hess Jj . Lancet Countdown U.S. policy brief, Lancet Countdown Lcohaccpbftusoasr, London, United Kingdom . 84.Baker-Austin C, Trinanes J, Gonzalez-Escalona N, Martinezurtaza J. Non-Cholera Vibrios: the microbial barometer of climate change . trends Microbiol 2017; 25 (1):76–84 . 85.Gobler CJ, Doherty OM, Hattenrath-Lehmann TK, Grifﬁth Aw, Kang Y, Litaker Rw . ocean warming since 1982 has expanded the niche of toxic Algal blooms in the North Atlantic	Hess Jj	ORGANISM								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
etdr48bTcp	82.Beard CB, Eisen RJ, Barker cm . CH . 5: Vectorborne diseases . In: the impacts of climate change on human health in Theunited States: a Scientiﬁc assessment . Washington, DC: U.S.: global change research program; 2016. P. 129–56 . 83 . Lancet Countdown Lcohaccpbftusoasr, Lester Pk, Hess Jj . Lancet Countdown U.S. policy brief, Lancet Countdown Lcohaccpbftusoasr, London, United Kingdom . 84.Baker-Austin C, Trinanes J, Gonzalez-Escalona N, Martinezurtaza J. Non-Cholera Vibrios: the microbial barometer of climate change . trends Microbiol 2017; 25 (1):76–84 . 85.Gobler CJ, Doherty OM, Hattenrath-Lehmann TK, Grifﬁth Aw, Kang Y, Litaker Rw . ocean warming since 1982 has expanded the niche of toxic Algal blooms in the North Atlantic	84.Baker-Austin C	SIMPLE_CHEMICAL								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
